Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Quinton de Kock †,379143, b Boult,5,8,8,1,0,62.5,0
Hashim Amla,43906, b Santner,55,83,111,4,0,66.27,0
Faf du Plessis (c),44828, b Ferguson,23,35,53,4,0,65.71,0
Aiden Markram,600498,c Munro b de Grandhomme,38,55,74,4,0,69.09,0
Rassie van der Dussen,337790,not out ,67,64,100,2,3,104.69,0
David Miller,321777,c Boult b Ferguson,36,37,55,2,1,97.3,0
Andile Phehlukwayo,540316,c Williamson b Ferguson,0,5,12,0,0,0.0,0
Chris Morris,439952,not out ,6,7,12,1,0,85.71,0
Martin Guptill,226492,hit wicket b Phehlukwayo,35,59,68,5,0,59.32,1
Colin Munro,232359,c & b Rabada,9,5,12,2,0,180.0,1
Kane Williamson (c),277906,not out ,106,138,216,9,1,76.81,1
Ross Taylor,38699,c †de Kock b Morris,1,2,6,0,0,50.0,1
Tom Latham †,388802,c †de Kock b Morris,1,4,10,0,0,25.0,1
James Neesham,355269,c Amla b Morris,23,34,60,3,0,67.65,1
Colin de Grandhomme,55395,c du Plessis b Ngidi,60,47,70,5,2,127.66,1
Mitchell Santner,502714,not out ,2,3,14,0,0,66.67,1
