Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Anton Devcich,36948,lbw b Rashid Khan,21,12,3,1,175.0,0
Shane Watson (c),8180,c Wells b Neser,68,40,4,5,170.0,0
Callum Ferguson,5236,c O'Connor b Rashid Khan,0,1,0,0,0.0,0
Jason Sangha,959827,c Wells b Stanlake,30,27,4,0,111.11,0
Daniel Sams,826901,c Laughlin b Stanlake,0,3,0,0,0.0,0
Arjun Nair,901157,c Neser b Laughlin,8,15,0,0,53.33,0
Jay Lenton †,603411,not out ,27,16,0,2,168.75,0
Chris Green,787073,not out ,11,6,1,0,183.33,0
Matthew Short,605575,lbw b Sandhu,6,5,1,0,120.0,1
Jake Weatherald,781285,c Sandhu b Devcich,4,4,1,0,100.0,1
Travis Head (c),530011,c †Lenton b Jordan,10,18,1,0,55.56,1
Colin Ingram,45705,c Sams b Nair,48,30,4,2,160.0,1
Jonathan Wells,233680,st †Lenton b Green,11,22,0,0,50.0,1
Harry Nielsen †,713195,c Green b Fawad Ahmed,7,8,0,0,87.5,1
Rashid Khan,793463,c Nair b Sams,8,8,0,0,100.0,1
Michael Neser,376169, b Nair,0,2,0,0,0.0,1
Ben Laughlin,315623,c Jordan b Nair,0,2,0,0,0.0,1
Liam O'Connor,334388,not out ,1,6,0,0,16.67,1
Billy Stanlake,533042,run out (Green/†Lenton),1,1,0,0,100.0,1
