Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Max Bryant,1088608,c Christian b Bird,10,8,2,0,125.0,0
Chris Lynn (c),326637,c Silk b Brathwaite,56,44,7,1,127.27,0
Joe Denly,12454,c Christian b Bird,7,7,1,0,100.0,0
Joe Burns,326632,c †Philippe b Brathwaite,7,12,1,0,58.33,0
Jimmy Peirson †,444970,c Bird b Ball,16,18,1,0,88.89,0
Lewis Gregory,362201,c Edwards b Ball,26,15,1,2,173.33,0
James Bazley,709675,c †Philippe b Brathwaite,0,1,0,0,0.0,0
Jack Wildermuth,570854, b Christian,9,5,0,1,180.0,0
Mark Steketee,555853,c †Philippe b Brathwaite,2,4,0,0,50.0,0
Xavier Bartlett,1050545,not out ,3,3,0,0,100.0,0
Mujeeb Ur Rahman,974109, b Ball,3,3,0,0,100.0,0
Josh Philippe †,1124282,c Gregory b Wildermuth,7,8,1,0,87.5,1
Jack Edwards,1088610,lbw b Wildermuth,10,14,0,0,71.43,1
James Vince,296597,c Bryant b Mujeeb Ur Rahman,15,10,3,0,150.0,1
Daniel Hughes (c),571761,c Steketee b Bazley,51,35,6,0,145.71,1
Jordan Silk,437669, b Mujeeb Ur Rahman,3,7,0,0,42.86,1
Dan Christian,4864,not out ,61,38,3,5,160.53,1
Carlos Brathwaite,457249,c sub (SD Heazlett) b Steketee,2,4,0,0,50.0,1
Steve O'Keefe,7069,c Steketee b Bazley,0,4,0,0,0.0,1
Jackson Bird,215152,not out ,0,0,0,0,,1
