Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Suryakumar Yadav,446507,lbw b Tewatia,53,32,7,1,165.62,0
Evin Lewis,431901,c Roy b Tewatia,48,28,4,4,171.43,0
Ishan Kishan †,720471, b Christian,44,23,5,2,191.3,0
Rohit Sharma (c),34102,c Roy b Boult,18,15,2,0,120.0,0
Kieron Pollard,230559, b Christian,0,1,0,0,0.0,0
Krunal Pandya,471342,c Tewatia b Mohammed Shami,11,10,1,0,110.0,0
Hardik Pandya,625371,c Iyer b Boult,2,3,0,0,66.67,0
Akila Dananjaya,574178,not out ,4,5,0,0,80.0,0
Mayank Markande,1081442,not out ,4,3,0,0,133.33,0
Jason Roy,298438,not out ,91,53,6,6,171.7,1
Gautam Gambhir (c),28763,c Sharma b Mustafizur Rahman,15,16,2,0,93.75,1
Rishabh Pant †,931581,c Pollard b KH Pandya,47,25,6,2,188.0,1
Glenn Maxwell,325026,c HH Pandya b KH Pandya,13,6,1,1,216.67,1
Shreyas Iyer,642519,not out ,27,20,3,1,135.0,1
