Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Khurram Manzoor,41140,c & b Mohammad Sami,6,12,1,0,50.0,0
Joe Denly,12454,hit wicket b Faheem Ashraf,51,46,4,1,110.87,0
Babar Azam,348144,c Duminy b Mohammad Sami,0,2,0,0,0.0,0
Eoin Morgan (c),24598,c Duminy b Amad Butt,21,16,3,0,131.25,0
Colin Ingram,45705,not out ,68,39,1,6,174.36,0
Shahid Afridi,42639,not out ,4,5,0,0,80.0,0
Luke Ronchi †,7502,not out ,94,39,12,5,241.03,1
Sahibzada Farhan,647785,c Shahid Afridi b Mills,29,18,0,3,161.11,1
Alex Hales,249866,c Mills b Usman Shinwari,14,11,2,0,127.27,1
Samit Patel,18632,not out ,14,7,3,0,200.0,1
