Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Mohammad Shahzad †,419873,lbw b Murtagh,0,2,2,0,0,0.0,0
Hazratullah Zazai,793457, b Murtagh,1,2,11,0,0,50.0,0
Gulbadin Naib,352048,lbw b Murtagh,7,14,19,1,0,50.0,0
Rahmat Shah,533956,st †NJ O'Brien b Simi Singh,32,69,106,2,0,46.38,0
Hashmatullah Shahidi,440970,run out (Balbirnie),2,11,17,0,0,18.18,0
Asghar Afghan (c),320652,run out (Stirling),39,82,115,1,0,47.56,0
Mohammad Nabi,25913,c KJ O'Brien b Chase,13,12,13,1,0,108.33,0
Najibullah Zadran,524049,c Simi Singh b KJ O'Brien,42,52,74,2,1,80.77,0
Rashid Khan,793463,c KJ O'Brien b Murtagh,10,22,25,1,0,45.45,0
Aftab Alam,440963,not out ,16,25,42,2,0,64.0,0
Mujeeb Ur Rahman,974109,not out ,12,9,16,2,0,133.33,0
William Porterfield (c),24611, b Mujeeb Ur Rahman,0,4,2,0,0,0.0,1
Paul Stirling,303427,st †Mohammad Shahzad b Mohammad Nabi,39,50,58,3,1,78.0,1
Andy Balbirnie,303423,c Najibullah Zadran b Rashid Khan,60,92,134,5,0,65.22,1
Niall O'Brien †,24289,c sub (Shafiqullah) b Mohammad Nabi,10,20,24,1,0,50.0,1
Kevin O'Brien,24605,lbw b Rashid Khan,8,8,9,1,0,100.0,1
Simi Singh,1005257,not out ,36,59,85,1,1,61.02,1
Gary Wilson,24609, b Aftab Alam,4,14,15,0,0,28.57,1
Andy McBrine,417381,lbw b Rashid Khan,1,5,3,0,0,20.0,1
Tim Murtagh,17134,not out ,4,11,20,0,0,36.36,1
