Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Jason Roy,298438,c Stirling b McCarthy,20,33,58,3,0,60.61,0
Alex Hales,249866, b Murtagh,32,35,46,6,0,91.43,0
Joe Root,303669,c Balbirnie b Chase,73,73,106,8,0,100.0,0
Eoin Morgan (c),24598,c Joyce b McCarthy,76,79,108,5,2,96.2,0
Jonny Bairstow,297433,not out ,72,44,67,7,3,163.64,0
Sam Billings †,297628,c KJ O'Brien b Dockrell,7,10,17,1,0,70.0,0
Adil Rashid,244497,c †NJ O'Brien b Chase,39,25,34,5,0,156.0,0
David Willey,308251,not out ,1,1,3,0,0,100.0,0
Ed Joyce,24249, b Root,16,43,64,1,0,37.21,1
Paul Stirling,303427,c †Billings b Ball,48,42,52,8,1,114.29,1
William Porterfield (c),24611, b Wood,82,83,103,6,1,98.8,1
Andy Balbirnie,303423,lbw b Plunkett,2,8,13,0,0,25.0,1
Niall O'Brien †,24289,c Willey b Root,15,17,16,0,1,88.24,1
Gary Wilson,24609,c Hales b Root,13,24,24,1,0,54.17,1
Kevin O'Brien,24605,c Ball b Rashid,18,10,12,0,2,180.0,1
George Dockrell,348034, b Wood,28,30,56,2,1,93.33,1
Barry McCarthy,348059,c Ball b Plunkett,2,5,5,0,0,40.0,1
Tim Murtagh,17134,c Ball b Plunkett,2,4,8,0,0,50.0,1
Peter Chase,524845,not out ,6,11,14,1,0,54.55,1
