Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Josh Philippe †,1124282,c & b Haris Rauf,34,28,4,0,121.43,0
James Vince,296597,c Maddinson b Zampa,12,14,0,0,85.71,0
Steven Smith,267192,c †Gotch b Zampa,24,18,2,1,133.33,0
Moises Henriques (c),5961,c Zampa b Stoinis,16,15,0,0,106.67,0
Daniel Hughes,571761,st †Gotch b Maxwell,3,4,0,0,75.0,0
Jordan Silk,437669,not out ,25,21,0,0,119.05,0
Sean Abbott,398666,st †Gotch b Zampa,7,11,0,0,63.64,0
Ben Dwarshuis,679567,c Maddinson b Coulter-Nile,2,5,0,0,40.0,0
Steve O'Keefe,7069,not out ,5,4,0,0,125.0,0
Nic Maddinson,333780,c O'Keefe b Lyon,16,19,1,0,84.21,1
Marcus Stoinis,325012,c Henriques b Dwarshuis,5,6,1,0,83.33,1
Nick Larkin,533870,c O'Keefe b Abbott,4,4,1,0,100.0,1
Peter Handscomb,334337, b Hazlewood,4,4,1,0,100.0,1
Glenn Maxwell (c),325026,c Vince b O'Keefe,16,19,0,0,84.21,1
Seb Gotch †,500267, b O'Keefe,4,7,0,0,57.14,1
Nathan Coulter-Nile,261354, b Hazlewood,7,9,0,0,77.78,1
Clint Hinchliffe,774217,not out ,25,25,3,0,100.0,1
Adam Zampa,379504,c Smith b Abbott,9,9,1,0,100.0,1
Daniel Worrall,557298,run out (Hazlewood/†Philippe),5,5,0,0,100.0,1
Haris Rauf,1161606,lbw b Abbott,0,1,0,0,0.0,1
