Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Solomon Mire,290462,c Ihsanullah b Mujeeb Ur Rahman,4,13,20,0,0,30.77,0
Cephas Zhuwao,235532,c Sharafuddin Ashraf b Dawlat Zadran,0,1,7,0,0,0.0,0
Hamilton Masakadza,55608, b Mujeeb Ur Rahman,3,20,26,0,0,15.0,0
Brendan Taylor †,55814, b Dawlat Zadran,89,88,129,7,3,101.14,0
Craig Ervine,55412,c †Mohammad Shahzad b Mohammad Nabi,13,27,50,1,0,48.15,0
Sikandar Raza,299572,c Nasir Jamal b Rashid Khan,60,68,94,6,1,88.24,0
Graeme Cremer (c),55346,not out ,19,29,41,1,0,65.52,0
Malcolm Waller,55872,c Najibullah Zadran b Mujeeb Ur Rahman,3,7,11,0,0,42.86,0
Tendai Chatara,425639,run out (Mujeeb Ur Rahman),0,2,4,0,0,0.0,0
Brian Vitori,235514,c Nasir Jamal b Rashid Khan,0,2,3,0,0,0.0,0
Blessing Muzarabani,827051, b Rashid Khan,0,1,1,0,0,0.0,0
Mohammad Shahzad †,419873,c Waller b Chatara,24,37,39,3,0,64.86,1
Ihsanullah,703323,lbw b Vitori,1,9,19,0,0,11.11,1
Rahmat Shah,533956,lbw b Muzarabani,69,91,112,5,1,75.82,1
Nasir Jamal,524048,c Sikandar Raza b Muzarabani,8,17,27,0,0,47.06,1
Mohammad Nabi,25913,st †Taylor b Sikandar Raza,51,56,81,4,0,91.07,1
Najibullah Zadran,524049,c Cremer b Muzarabani,4,14,35,0,0,28.57,1
Sharafuddin Ashraf,633362,c Masakadza b Sikandar Raza,0,2,3,0,0,0.0,1
Rashid Khan (c),793463, b Sikandar Raza,6,3,3,1,0,200.0,1
Dawlat Zadran,516561,not out ,10,37,70,0,0,27.03,1
Mujeeb Ur Rahman,974109, b Muzarabani,3,5,9,0,0,60.0,1
Shapoor Zadran,319746,c †Taylor b Vitori,7,26,50,1,0,26.92,1
