Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Sanju Samson,425943,run out (Stokes),2,4,4,0,0,50.0,0
Karun Nair,398439,c Unadkat b Stokes,64,45,96,9,0,142.22,0
Shreyas Iyer,642519,c †Dhoni b Unadkat,3,4,6,0,0,75.0,0
Rishabh Pant †,931581,c Christian b Zampa,36,22,32,4,2,163.64,0
Marlon Samuels,52983,c †Dhoni b Christian,27,21,21,1,2,128.57,0
Corey Anderson,277662,st †Dhoni b Washington Sundar,3,5,10,0,0,60.0,0
Pat Cummins,489889, b Stokes,11,6,6,0,1,183.33,0
Amit Mishra,31107,not out ,13,9,19,0,1,144.44,0
Mohammed Shami,481896,c Stokes b Unadkat,2,4,5,0,0,50.0,0
Shahbaz Nadeem,31872,not out ,0,0,1,0,0,,0
Ajinkya Rahane,277916, b Khan,0,1,1,0,0,0.0,1
Rahul Tripathi,446763,c †Pant b Khan,7,6,21,1,0,116.67,1
Steven Smith (c),267192,lbw b Nadeem,38,32,44,4,1,118.75,1
Manoj Tiwary,35565, b Cummins,60,45,81,5,3,133.33,1
Ben Stokes,311158,c Anderson b Mohammed Shami,33,25,33,3,2,132.0,1
MS Dhoni †,28081,run out (Mohammed Shami),5,5,10,0,0,100.0,1
Dan Christian,4864,lbw b Mohammed Shami,3,3,2,0,0,100.0,1
Washington Sundar,719715,not out ,5,3,8,0,0,166.67,1
