Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Ibrahim Zadran,921509,c Mahmudullah b Taijul Islam,21,69,84,3,0,30.43,0
Ihsanullah,703323, b Taijul Islam,9,36,40,0,0,25.0,0
Rahmat Shah,533956,c Soumya Sarkar b Nayeem Hasan,102,187,210,10,2,54.55,0
Hashmatullah Shahidi,440970,c Soumya Sarkar b Mahmudullah,14,32,32,2,0,43.75,0
Asghar Afghan,320652,c †Mushfiqur Rahim b Taijul Islam,92,174,260,3,2,52.87,0
Mohammad Nabi,25913, b Nayeem Hasan,0,3,3,0,0,0.0,0
Afsar Zazai †,420402, b Taijul Islam,41,115,143,4,1,35.65,0
Rashid Khan (c),793463,c & b Mehidy Hasan Miraz,51,61,75,2,3,83.61,0
Qais Ahmad,914171,c Mominul Haque b Shakib Al Hasan,9,15,17,1,0,60.0,0
Yamin Ahmadzai,440968,c Soumya Sarkar b Shakib Al Hasan,0,7,18,0,0,0.0,0
Zahir Khan,712219,not out ,0,5,15,0,0,0.0,0
Shadman Islam,629057,c †Afsar Zazai b Yamin Ahmadzai,0,4,4,0,0,0.0,1
Soumya Sarkar,436677,lbw b Mohammad Nabi,17,66,87,0,0,25.76,1
Liton Das,536936, b Rashid Khan,33,66,102,3,1,50.0,1
Mominul Haque,373696,c Asghar Afghan b Mohammad Nabi,52,71,87,8,0,73.24,1
Shakib Al Hasan (c),56143,lbw b Rashid Khan,11,20,27,1,0,55.0,1
Mushfiqur Rahim †,56029,c Ibrahim Zadran b Rashid Khan,0,2,6,0,0,0.0,1
Mahmudullah,56025, b Rashid Khan,7,13,19,1,0,53.85,1
Mosaddek Hossain,550133,not out ,48,82,134,1,2,58.54,1
Mehidy Hasan Miraz,629063, b Qais Ahmad,11,31,34,1,0,35.48,1
Taijul Islam,401057, b Mohammad Nabi,14,58,69,2,0,24.14,1
Nayeem Hasan,932635,lbw b Rashid Khan,7,12,14,1,0,58.33,1
Ihsanullah,703323,lbw b Shakib Al Hasan,4,3,2,1,0,133.33,2
Ibrahim Zadran,921509,c Mominul Haque b Nayeem Hasan,87,208,230,6,4,41.83,2
Rahmat Shah,533956,c & b Shakib Al Hasan,0,1,1,0,0,0.0,2
Hashmatullah Shahidi,440970,c Soumya Sarkar b Nayeem Hasan,12,37,52,2,0,32.43,2
Asghar Afghan,320652,c Shakib Al Hasan b Taijul Islam,50,108,122,4,2,46.3,2
Afsar Zazai †,420402,not out ,48,110,156,3,1,43.64,2
Mohammad Nabi,25913,c Mominul Haque b Mehidy Hasan Miraz,8,13,10,0,1,61.54,2
Rashid Khan (c),793463, b Taijul Islam,24,22,23,6,0,109.09,2
Qais Ahmad,914171,lbw b Shakib Al Hasan,14,26,42,2,0,53.85,2
Yamin Ahmadzai,440968,run out (Liton Das/†Mushfiqur Rahim),9,11,21,0,1,81.82,2
Zahir Khan,712219,c Mominul Haque b Mehidy Hasan Miraz,0,2,5,0,0,0.0,2
Liton Das,536936,lbw b Zahir Khan,9,30,43,0,0,30.0,3
Shadman Islam,629057,lbw b Mohammad Nabi,41,114,136,4,0,35.96,3
Mosaddek Hossain,550133,c Asghar Afghan b Zahir Khan,12,17,21,0,0,70.59,3
Mushfiqur Rahim †,56029,lbw b Rashid Khan,23,25,28,4,0,92.0,3
Mominul Haque,373696,lbw b Rashid Khan,3,8,7,0,0,37.5,3
Shakib Al Hasan (c),56143,c †Afsar Zazai b Zahir Khan,44,54,71,4,0,81.48,3
Mahmudullah,56025,c Ibrahim Zadran b Rashid Khan,7,21,19,0,0,33.33,3
Soumya Sarkar,436677,c Ibrahim Zadran b Rashid Khan,15,59,74,2,0,25.42,3
Mehidy Hasan Miraz,629063,lbw b Rashid Khan,12,28,33,1,0,42.86,3
Taijul Islam,401057,lbw b Rashid Khan,0,6,6,0,0,0.0,3
Nayeem Hasan,932635,not out ,1,8,14,0,0,12.5,3
