Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Usman Khawaja,215155, b Boland,27,22,4,0,122.73,0
Alex Hales,249866,c Ellis b Boland,29,23,2,1,126.09,0
Oliver Davies,1076377,c †McDermott b Boland,0,1,0,0,0.0,0
Callum Ferguson (c),5236, b Ellis,23,24,1,0,95.83,0
Sam Billings †,297628,c †McDermott b Boland,50,34,4,1,147.06,0
Ben Cutting,230371,not out ,15,10,3,0,150.0,0
Daniel Sams,826901,not out ,16,6,0,1,266.67,0
Will Jacks,897549, b Milne,0,1,0,0,0.0,1
D'Arcy Short,308798,c Hales b McAndrew,6,5,1,0,120.0,1
Ben McDermott †,603410,c Davies b Sangha,96,56,8,5,171.43,1
Dawid Malan,236489,c McAndrew b Sangha,42,28,4,1,150.0,1
Peter Handscomb (c),334337,not out ,21,16,2,1,131.25,1
Tim David,892749,not out ,7,2,0,1,350.0,1
