Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Imam-ul-Haq,568276,c †Dunk b Shaheen Shah Afridi,0,1,2,0,0,0.0,0
Kamran Akmal †,41028,c Agha Salman b Salman Mirza,5,10,21,1,0,50.0,0
Shoaib Malik,42657,c †Dunk b Wiese,26,24,41,4,0,108.33,0
Haider Ali,1168651,c †Dunk b Salman Mirza,0,1,4,0,0,0.0,0
Ravi Bopara,10582,c Rashid Khan b Shaheen Shah Afridi,50,44,71,6,0,113.64,0
Sherfane Rutherford,914541,c Agha Salman b Shaheen Shah Afridi,26,27,41,0,2,96.3,0
Amad Butt,717373,not out ,23,11,18,1,2,209.09,0
Wahab Riaz (c),43590,not out ,1,2,8,0,0,50.0,0
Fakhar Zaman,512191,c Shoaib Malik b Wahab Riaz,15,15,27,1,1,100.0,1
Sohail Akhtar (c),532424,c Shoaib Malik b Mujeeb Ur Rahman,14,14,20,2,0,100.0,1
Agha Salman,623977, b Amad Butt,21,16,18,4,0,131.25,1
Mohammad Hafeez,41434,not out ,33,26,64,5,0,126.92,1
Ben Dunk †,388678, b Wahab Riaz,22,14,18,2,1,157.14,1
Samit Patel,18632, b Mahmood,8,11,18,0,0,72.73,1
David Wiese,221140,lbw b Mahmood,0,1,4,0,0,0.0,1
Rashid Khan,793463,not out ,27,15,16,3,1,180.0,1
