Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Chris Gayle,51880,c Kohli b Ahmed,72,41,64,8,5,175.61,0
Evin Lewis,431901,c Dhawan b Chahal,43,29,57,5,3,148.28,0
Shai Hope †,581379, b Jadeja,24,52,61,1,0,46.15,0
Shimron Hetmyer,670025, b Mohammed Shami,25,32,51,1,0,78.12,0
Nicholas Pooran,604302,c sub (MK Pandey) b Mohammed Shami,30,16,24,1,3,187.5,0
Jason Holder (c),391485,c Kohli b Ahmed,14,20,32,0,0,70.0,0
Carlos Brathwaite,457249,c †Pant b Ahmed,16,14,20,1,1,114.29,0
Fabian Allen,670013,not out ,6,7,12,1,0,85.71,0
Keemo Paul,677081,not out ,0,0,2,0,0,,0
Rohit Sharma,34102,run out (Allen/Roach),10,6,13,2,0,166.67,1
Shikhar Dhawan,28235,c Paul b Allen,36,36,53,5,0,100.0,1
Virat Kohli (c),253802,not out ,114,99,127,14,0,115.15,1
Rishabh Pant †,931581,c Paul b Allen,0,1,3,0,0,0.0,1
Shreyas Iyer,642519,c Holder b Roach,65,41,65,3,5,158.54,1
Kedar Jadhav,290716,not out ,19,12,20,1,1,158.33,1
