Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Brendan Taylor †,55814,c †Mohammad Rizwan b Haris Rauf,3,6,6,0,0,50.0,0
Chamu Chibhabha (c),55354,c Faheem Ashraf b Haris Rauf,15,9,16,3,0,166.67,0
Sean Williams,55870, b Faheem Ashraf,13,10,15,2,0,130.0,0
Wesley Madhevere,938959,lbw b Usman Qadir,24,22,29,3,1,109.09,0
Sikandar Raza,299572, b Usman Qadir,7,10,19,1,0,70.0,0
Ryan Burl,495964,not out ,32,22,55,1,1,145.45,0
Elton Chigumbura,55343,st †Mohammad Rizwan b Usman Qadir,18,19,20,1,1,94.74,0
Donald Tiripano,392945,c Fakhar Zaman b Haris Rauf,15,17,22,1,0,88.24,0
Tendai Chisoro,235519,not out ,3,5,7,0,0,60.0,0
Fakhar Zaman,512191,c Chigumbura b Muzarabani,5,11,9,0,0,45.45,1
Babar Azam (c),348144,c Chigumbura b Muzarabani,51,28,48,8,1,182.14,1
Haider Ali,1168651,not out ,66,43,53,6,3,153.49,1
Khushdil Shah,716733,not out ,11,9,13,2,0,122.22,1
