Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Phil Salt,669365,c †Peirson b Pattinson,7,6,1,0,116.67,0
Jake Weatherald,781285,c †Peirson b Pattinson,6,8,0,0,75.0,0
Travis Head (c),530011,c †Peirson b Pattinson,8,4,2,0,200.0,0
Jonathan Wells,233680,c de Villiers b Pattinson,14,20,1,0,70.0,0
Harry Nielsen †,713195,c †Peirson b Pattinson,9,7,2,0,128.57,0
Matthew Short,605575,c & b Lalor,11,8,2,0,137.5,0
Michael Neser,376169,st †Peirson b Swepson,11,18,1,0,61.11,0
Rashid Khan,793463,c Renshaw b Lalor,28,27,2,1,103.7,0
Peter Siddle,7898,c & b Cutting,11,13,1,0,84.62,0
Harry Conway,555855,not out ,1,1,0,0,100.0,0
Liam O'Connor,334388,c de Villiers b Cutting,0,2,0,0,0.0,0
Max Bryant,1088608, b Rashid Khan,10,5,1,0,200.0,1
Chris Lynn (c),326637,c Salt b Neser,0,1,0,0,0.0,1
Matt Renshaw,722303,not out ,52,45,5,1,115.56,1
AB de Villiers,44936,c Neser b O'Connor,40,32,5,0,125.0,1
Joe Burns,326632,not out ,10,10,0,0,100.0,1
