Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Colin Munro,232359,lbw b Mujeeb Ur Rahman,4,6,0,0,66.67,0
Gautam Gambhir (c),28763,run out (Mujeeb Ur Rahman),55,42,5,1,130.95,0
Shreyas Iyer,642519,c †Rahul b Patel,11,11,0,1,100.0,0
Vijay Shankar,477021,c Patel b Sharma,13,13,0,0,100.0,0
Rishabh Pant †,931581,c Tye b Mujeeb Ur Rahman,28,13,4,1,215.38,0
Rahul Tewatia,423838,lbw b Ashwin,9,7,1,0,128.57,0
Chris Morris,439952,not out ,27,16,1,1,168.75,0
Dan Christian,4864, b Sharma,13,13,0,1,100.0,0
KL Rahul †,422108,c Mohammed Shami b Boult,51,16,6,4,318.75,1
Mayank Agarwal,398438,c Mohammed Shami b Morris,7,5,0,1,140.0,1
Yuvraj Singh,36084,c Shankar b Tewatia,12,22,2,0,54.55,1
Karun Nair,398439,c Boult b Christian,50,33,5,2,151.52,1
David Miller,321777,not out ,24,23,1,0,104.35,1
Marcus Stoinis,325012,not out ,22,15,2,0,146.67,1
