Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
John Campbell,348026,c Porterfield b McCarthy,179,137,15,6,130.66,0
Shai Hope †,581379,c Tucker b McCarthy,170,152,22,2,111.84,0
Darren Bravo,277472,not out ,9,7,1,0,128.57,0
Jason Holder (c),391485,c O'Brien b Adair,1,6,0,0,16.67,0
William Porterfield (c),24611,c Cottrell b Roach,12,10,3,0,120.0,1
Paul Stirling,303427, b Roach,0,1,0,0,0.0,1
Andy Balbirnie,303423,c Ambris b Gabriel,29,35,3,1,82.86,1
Lorcan Tucker,928057,lbw b Cottrell,0,4,0,0,0.0,1
Kevin O'Brien,24605,c Holder b Nurse,68,77,7,1,88.31,1
Gary Wilson †,24609,c Roach b Gabriel,30,42,2,0,71.43,1
George Dockrell,348034,lbw b Nurse,2,5,0,0,40.0,1
Mark Adair,526441, b Gabriel,10,10,1,0,100.0,1
Barry McCarthy,348059,st †Hope b Nurse,9,15,1,0,60.0,1
Tim Murtagh,17134,not out ,10,8,1,0,125.0,1
Josh Little,928067, b Nurse,0,2,0,0,0.0,1
