Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Aaron Finch (c),5334, b Pretorius,41,63,4,0,65.08,0
Travis Head,530011,lbw b Ngidi,8,7,2,0,114.29,0
Shaun Marsh,6683,c †de Kock b Rabada,22,26,2,0,84.62,0
Chris Lynn,326637,c †de Kock b Rabada,44,44,3,2,100.0,0
Alex Carey †,326434,c †de Kock b Rabada,47,72,4,0,65.28,0
Glenn Maxwell,325026,c †de Kock b Pretorius,15,19,1,0,78.95,0
Marcus Stoinis,325012,c Hendricks b Pretorius,2,9,0,0,22.22,0
Pat Cummins,489889, b Steyn,3,8,0,0,37.5,0
Mitchell Starc,311592,c & b Steyn,6,6,1,0,100.0,0
Adam Zampa,379504,c Miller b Rabada,22,24,2,0,91.67,0
Josh Hazlewood,288284,not out ,10,13,1,0,76.92,0
Quinton de Kock †,379143,c Zampa b Starc,9,12,1,0,75.0,1
Reeza Hendricks,269280,c †Carey b Hazlewood,16,27,1,0,59.26,1
Aiden Markram,600498,run out (Stoinis/†Carey),19,17,2,1,111.76,1
Faf du Plessis (c),44828, b Cummins,47,65,3,0,72.31,1
Heinrich Klaasen,436757,c Lynn b Stoinis,14,17,2,0,82.35,1
David Miller,321777,lbw b Stoinis,51,71,3,1,71.83,1
Dwaine Pretorius,327830,c Lynn b Hazlewood,14,32,0,0,43.75,1
Dale Steyn,47492, b Stoinis,3,11,0,0,27.27,1
Kagiso Rabada,550215, b Starc,9,17,0,0,52.94,1
Lungi Ngidi,542023,not out ,19,20,1,1,95.0,1
Imran Tahir,40618,not out ,11,11,2,0,100.0,1
