Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Tamim Iqbal,56194,c Unadkat b Thakur,15,16,2,0,93.75,0
Soumya Sarkar,436677,c Chahal b Unadkat,14,12,1,1,116.67,0
Liton Das,536936,c Raina b Chahal,34,30,3,0,113.33,0
Mushfiqur Rahim †,56029,c †Karthik b Shankar,18,14,2,1,128.57,0
Mahmudullah (c),56025,c Thakur b Shankar,1,8,0,0,12.5,0
Sabbir Rahman,373538,c †Karthik b Unadkat,30,26,3,1,115.38,0
Mehidy Hasan Miraz,629063,c Pandey b Unadkat,3,4,0,0,75.0,0
Taskin Ahmed,538506,not out ,8,9,1,0,88.89,0
Rubel Hossain,300619,run out (Raina/Thakur),0,1,0,0,0.0,0
Mustafizur Rahman,330902,not out ,1,2,0,0,50.0,0
Rohit Sharma (c),34102, b Mustafizur Rahman,17,13,3,0,130.77,1
Shikhar Dhawan,28235,c Liton Das b Taskin Ahmed,55,43,5,2,127.91,1
Rishabh Pant,931581, b Rubel Hossain,7,8,1,0,87.5,1
Suresh Raina,33335,c Mehidy Hasan Miraz b Rubel Hossain,28,27,1,1,103.7,1
Manish Pandey,290630,not out ,27,19,3,0,142.11,1
Dinesh Karthik †,30045,not out ,2,2,0,0,100.0,1
