Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Rishabh Pant,931581, b Dinda,2,8,12,0,0,25.0,0
Sanju Samson †,425943,c R Ashwin b Boland,20,17,30,3,0,117.65,0
Karun Nair,398439,c Perera b Bhatia,32,23,33,5,0,139.13,0
Jean-Paul Duminy (c),44932,run out (Rahane/†Dhoni),34,32,53,1,0,106.25,0
Sam Billings,297628,c Rahane b Bhatia,24,15,25,1,2,160.0,0
Carlos Brathwaite,457249,c Perera b Boland,20,8,9,0,3,250.0,0
Pawan Negi,530773,not out ,19,12,15,1,1,158.33,0
Jayant Yadav,447587,run out (Tiwary),1,3,3,0,0,33.33,0
Mohammed Shami,481896,not out ,2,3,9,0,0,66.67,0
Ajinkya Rahane,277916,not out ,63,48,94,7,0,131.25,1
Usman Khawaja,215155,st †Samson b Mishra,30,27,36,2,1,111.11,1
Saurabh Tiwary,35390,c Billings b Imran Tahir,21,18,26,1,1,116.67,1
MS Dhoni (c)†,28081,c Billings b Imran Tahir,27,20,22,1,2,135.0,1
Thisara Perera,233514,not out ,14,5,7,0,2,280.0,1
