Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Evin Lewis,431901,c Kohli b Kuldeep Yadav,35,60,2,2,58.33,0
Kyle Hope,443150,c Jadhav b Pandya,35,63,4,0,55.56,0
Shai Hope †,581379,c †Dhoni b Pandya,25,39,1,0,64.1,0
Roston Chase,391832, b Kuldeep Yadav,24,34,2,0,70.59,0
Jason Mohammed,230549,c Jadeja b Pandya,20,33,1,0,60.61,0
Jason Holder (c),391485,c †Dhoni b Yadav,11,10,1,0,110.0,0
Rovman Powell,820351,c Jadeja b Yadav,2,9,0,0,22.22,0
Ashley Nurse,315594,c & b Yadav,4,12,0,0,33.33,0
Devendra Bishoo,341593,run out (Jadeja),15,30,0,0,50.0,0
Alzarri Joseph,670031,not out ,5,7,0,0,71.43,0
Kesrick Williams,450075,not out ,2,3,0,0,66.67,0
Ajinkya Rahane,277916,c †SD Hope b Bishoo,60,91,7,0,65.93,1
Shikhar Dhawan,28235,c Holder b Joseph,5,7,0,0,71.43,1
Virat Kohli (c),253802,c †SD Hope b Holder,3,12,0,0,25.0,1
Dinesh Karthik,30045,c †SD Hope b Joseph,2,19,0,0,10.53,1
MS Dhoni †,28081,c Joseph b Williams,54,114,1,0,47.37,1
Kedar Jadhav,290716,c †SD Hope b Nurse,10,14,0,0,71.43,1
Hardik Pandya,625371, b Holder,20,21,1,1,95.24,1
Ravindra Jadeja,234675,c Powell b Holder,11,11,1,0,100.0,1
Kuldeep Yadav,559235,not out ,2,6,0,0,33.33,1
Umesh Yadav,376116, b Holder,0,1,0,0,0.0,1
Mohammed Shami,481896,c Chase b Holder,1,2,0,0,50.0,1
