Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
KL Rahul,422108, b Taskin Ahmed,2,4,3,0,0,50.0,0
Murali Vijay,237095, b Taijul Islam,108,160,265,12,1,67.5,0
Cheteshwar Pujara,32540,c †Mushfiqur Rahim b Mehidy Hasan Miraz,83,177,205,9,0,46.89,0
Virat Kohli (c),253802,lbw b Taijul Islam,204,246,295,24,0,82.93,0
Ajinkya Rahane,277916,c Mehidy Hasan Miraz b Taijul Islam,82,133,200,11,0,61.65,0
Wriddhiman Saha †,279810,not out ,106,155,192,7,2,68.39,0
Ravichandran Ashwin,26421,c Soumya Sarkar b Mehidy Hasan Miraz,34,45,61,4,0,75.56,0
Ravindra Jadeja,234675,not out ,60,78,91,4,2,76.92,0
Tamim Iqbal,56194,run out (Yadav/Kumar),24,53,74,3,0,45.28,1
Soumya Sarkar,436677,c †Saha b Yadav,15,31,54,3,0,48.39,1
Mominul Haque,373696,lbw b Yadav,12,36,53,1,0,33.33,1
Mahmudullah,56025,lbw b Sharma,28,57,78,4,0,49.12,1
Shakib Al Hasan,56143,c Yadav b Ashwin,82,103,153,14,0,79.61,1
Mushfiqur Rahim (c)†,56029,c †Saha b Ashwin,127,262,381,16,2,48.47,1
Sabbir Rahman,373538,lbw b Jadeja,16,35,30,2,0,45.71,1
Mehidy Hasan Miraz,629063, b Kumar,51,107,136,10,0,47.66,1
Taijul Islam,401057,c †Saha b Yadav,10,38,43,2,0,26.32,1
Taskin Ahmed,538506,c Rahane b Jadeja,8,35,50,1,0,22.86,1
Kamrul Islam,375724,not out ,0,10,9,0,0,0.0,1
Murali Vijay,237095,c †Mushfiqur Rahim b Taskin Ahmed,7,14,17,1,0,50.0,2
KL Rahul,422108,c †Mushfiqur Rahim b Taskin Ahmed,10,17,26,1,0,58.82,2
Cheteshwar Pujara,32540,not out ,54,58,105,6,1,93.1,2
Virat Kohli (c),253802,c Mahmudullah b Shakib Al Hasan,38,40,51,2,1,95.0,2
Ajinkya Rahane,277916, b Shakib Al Hasan,28,35,31,2,1,80.0,2
Ravindra Jadeja,234675,not out ,16,10,12,1,1,160.0,2
Tamim Iqbal,56194,c Kohli b Ashwin,3,11,20,0,0,27.27,3
Soumya Sarkar,436677,c Rahane b Jadeja,42,66,91,7,0,63.64,3
Mominul Haque,373696,c Rahane b Ashwin,27,63,78,3,0,42.86,3
Mahmudullah,56025,c Kumar b Sharma,64,149,200,7,0,42.95,3
Shakib Al Hasan,56143,c Pujara b Jadeja,22,50,40,4,0,44.0,3
Mushfiqur Rahim (c)†,56029,c Jadeja b Ashwin,23,44,65,2,1,52.27,3
Sabbir Rahman,373538,lbw b Sharma,22,61,60,3,1,36.07,3
Mehidy Hasan Miraz,629063,c †Saha b Jadeja,23,61,75,4,0,37.7,3
Kamrul Islam,375724,not out ,3,70,84,0,0,4.29,3
Taijul Islam,401057,c Rahul b Jadeja,6,24,22,1,0,25.0,3
Taskin Ahmed,538506,lbw b Ashwin,1,7,10,0,0,14.29,3
