Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Sam Heazlett,826679,c & b Lyon,15,13,2,0,115.38,0
Chris Lynn (c),326637, b O'Keefe,7,8,1,0,87.5,0
Matt Renshaw,722303,c O'Keefe b Bird,12,10,1,1,120.0,0
AB de Villiers,44936,c Smith b Dwarshuis,25,26,0,0,96.15,0
Marnus Labuschagne,787987,c Smith b Curran,3,8,0,0,37.5,0
Jimmy Peirson †,444970, b Dwarshuis,8,12,1,0,66.67,0
Ben Cutting,230371,c Vince b Curran,16,21,2,0,76.19,0
James Pattinson,272465,not out ,27,15,1,2,180.0,0
Mitchell Swepson,590326,c Smith b Bird,1,2,0,0,50.0,0
Ben Laughlin,315623,not out ,5,5,0,0,100.0,0
Josh Philippe †,1124282,not out ,52,43,4,1,120.93,1
James Vince,296597,c Heazlett b Laughlin,51,37,8,1,137.84,1
Steven Smith,267192,c †Peirson b Pattinson,9,9,1,0,100.0,1
Moises Henriques (c),5961,not out ,4,6,0,0,66.67,1
