Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Tim Paine (c)†,7252,c Maxwell b Hilfenhaus,91,61,73,11,1,149.18,0
D'Arcy Short,308798, b Hilfenhaus,1,2,6,0,0,50.0,0
Dom Michael,500270, b Hilfenhaus,0,1,1,0,0,0.0,0
Kumar Sangakkara,50710,c Faulkner b Maxwell,15,9,13,2,0,166.67,0
George Bailey,4451,not out ,74,46,60,4,4,160.87,0
Dan Christian,4864,not out ,1,2,5,0,0,50.0,0
Rob Quiney,211854,c Boyce b Broad,75,43,66,5,5,174.42,1
Luke Wright,23460, b Boyce,48,29,35,8,0,165.52,1
Glenn Maxwell,325026,not out ,58,29,43,8,1,200.0,1
David Hussey (c),5766,c Sangakkara b Broad,1,4,11,0,0,25.0,1
James Faulkner,270484,not out ,0,1,2,0,0,0.0,1
