Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Sunil Narine,230558,c & b Unadkat,0,6,4,0,0,0.0,0
Gautam Gambhir (c),28763,c Rahane b Washington Sundar,24,19,26,3,1,126.32,0
Sheldon Jackson †,237696,hit wicket b Washington Sundar,10,9,15,2,0,111.11,0
Manish Pandey,290630,c Rahane b Christian,37,32,45,4,1,115.62,0
Yusuf Pathan,32498,lbw b Imran Tahir,4,9,16,0,0,44.44,0
Colin de Grandhomme,55395,c Washington Sundar b Unadkat,36,19,31,3,2,189.47,0
Suryakumar Yadav,446507,not out ,30,16,33,2,2,187.5,0
Chris Woakes,247235,run out (Smith/Christian),1,3,7,0,0,33.33,0
Nathan Coulter-Nile,261354,c Washington Sundar b Stokes,6,5,11,0,1,120.0,0
Umesh Yadav,376116,not out ,2,2,2,0,0,100.0,0
Ajinkya Rahane,277916,c †Jackson b UT Yadav,11,9,6,2,0,122.22,1
Rahul Tripathi,446763,c sub (R Powell) b Woakes,93,52,84,9,7,178.85,1
Steven Smith (c),267192, b Woakes,9,9,15,0,1,100.0,1
Manoj Tiwary,35565, b Woakes,8,9,15,1,0,88.89,1
Ben Stokes,311158,c & b Narine,14,15,24,1,0,93.33,1
MS Dhoni †,28081,c †Jackson b Kuldeep Yadav,5,9,10,0,0,55.56,1
Dan Christian,4864,not out ,9,10,14,0,1,90.0,1
Washington Sundar,719715,not out ,1,3,4,0,0,33.33,1
