Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Rohit Sharma (c),34102,c Buttler b Archer,47,32,47,6,1,146.88,0
Quinton de Kock †,379143,c Buttler b Archer,81,52,87,6,4,155.77,0
Suryakumar Yadav,446507, b Kulkarni,16,10,15,0,1,160.0,0
Kieron Pollard,230559,c Gopal b Archer,6,12,15,0,0,50.0,0
Hardik Pandya,625371,not out ,28,11,21,1,3,254.55,0
Ishan Kishan,720471,c Buttler b Unadkat,5,3,5,1,0,166.67,0
Krunal Pandya,471342,not out ,0,0,5,0,0,,0
Ajinkya Rahane (c),277916,c Yadav b KH Pandya,37,21,34,6,1,176.19,1
Jos Buttler,308967,c Yadav b Chahar,89,43,64,8,7,206.98,1
Sanju Samson †,425943,lbw b Bumrah,31,26,48,2,1,119.23,1
Steven Smith,267192,c Ishan Kishan b Bumrah,12,15,27,1,0,80.0,1
Rahul Tripathi,446763,c HH Pandya b KH Pandya,1,2,4,0,0,50.0,1
Liam Livingstone,403902, b KH Pandya,1,2,4,0,0,50.0,1
Shreyas Gopal,344580,not out ,13,7,12,2,0,185.71,1
Krishnappa Gowtham,424377,not out ,0,1,10,0,0,0.0,1
