Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Josh Inglis †,662235,c Cartwright b Stanlake,7,10,1,0,70.0,0
Colin Munro,232359,c Cartwright b Maddinson,49,36,5,1,136.11,0
Joe Clarke,571911,c †Pooran b Hatcher,34,16,1,3,212.5,0
Mitchell Marsh,272450,lbw b Hatcher,0,1,0,0,0.0,0
Ashton Turner (c),500268,c †Pooran b Maddinson,39,17,0,5,229.41,0
Cameron Bancroft,501011,not out ,15,12,0,0,125.0,0
Aaron Hardie,1124283,c Coulter-Nile b Stanlake,2,8,0,0,25.0,0
Jhye Richardson,774223,not out ,1,2,0,0,50.0,0
Andre Fletcher,51862,not out ,6,4,1,0,150.0,1
Marcus Stoinis,325012,lbw b Richardson,4,3,0,0,133.33,1
