Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Imam-ul-Haq,568276,c Musakanda b WP Masakadza,113,122,180,8,0,92.62,0
Fakhar Zaman,512191,not out ,210,156,221,24,5,134.62,0
Asif Ali,494230,not out ,50,22,40,5,3,227.27,0
Hamilton Masakadza (c),55608,c Babar Azam b Junaid Khan,22,24,31,2,2,91.67,1
Tinashe Kamunhukamwe,713811,c & b Usman Shinwari,3,8,16,0,0,37.5,1
Tarisai Musakanda,596375,c Faheem Ashraf b Usman Shinwari,10,4,10,0,1,250.0,1
Ryan Murray †,696139,c †Sarfraz Ahmed b Faheem Ashraf,5,18,34,0,0,27.78,1
Peter Moor,333000,c Junaid Khan b Shadab Khan,20,43,51,1,0,46.51,1
Elton Chigumbura,55343,lbw b Faheem Ashraf,37,69,76,0,1,53.62,1
Donald Tiripano,392945, b Shadab Khan,44,71,73,5,0,61.97,1
Wellington Masakadza,571703,lbw b Shadab Khan,2,7,10,0,0,28.57,1
Tendai Chisoro,235519,c Usman Shinwari b Shoaib Malik,1,3,8,0,0,33.33,1
Blessing Muzarabani,827051,not out ,1,1,6,0,0,100.0,1
Richard Ngarava,806241,lbw b Shadab Khan,1,8,4,0,0,12.5,1
