Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Murali Vijay,237095, b Chawla,26,22,33,4,0,118.18,0
Manan Vohra,532856,c Shakib Al Hasan b Morkel,8,12,16,0,0,66.67,0
Shaun Marsh,6683,not out ,56,41,74,5,1,136.59,0
Wriddhiman Saha †,279810,c †Uthappa b Narine,8,14,12,0,0,57.14,0
David Miller (c),321777,c †Uthappa b Pathan,6,6,6,1,0,100.0,0
Glenn Maxwell,325026,c Chawla b Narine,4,7,9,0,0,57.14,0
Axar Patel,554691,c SA Yadav b UT Yadav,9,8,11,0,0,112.5,0
Mohit Sharma,537119,c †Uthappa b Morkel,1,3,4,0,0,33.33,0
Pardeep Sahu,34155,run out (Russell/†Uthappa),1,1,2,0,0,100.0,0
Kyle Abbott,297583,not out ,12,6,7,0,1,200.0,0
Robin Uthappa †,35582,lbw b Sahu,53,28,40,9,0,189.29,1
Gautam Gambhir (c),28763,c Maxwell b Sahu,34,34,50,3,0,100.0,1
Manish Pandey,290630, b Patel,12,11,21,1,0,109.09,1
Shakib Al Hasan,56143,c Sandeep Sharma b Patel,11,15,23,1,0,73.33,1
Suryakumar Yadav,446507,not out ,11,9,21,2,0,122.22,1
Yusuf Pathan,32498,not out ,12,6,8,2,0,200.0,1
