Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Rohit Sharma (c),34102,c Chameera b Mathews,17,13,21,2,0,130.77,0
KL Rahul,422108, b NLTC Perera,61,48,68,7,1,127.08,0
Shreyas Iyer,642519,c †Dickwella b Pradeep,24,20,36,3,0,120.0,0
MS Dhoni †,28081,not out ,39,22,40,4,1,177.27,0
Manish Pandey,290630,not out ,32,18,30,2,2,177.78,0
Niroshan Dickwella †,429754,c Rahul b Unadkat,13,8,10,1,0,162.5,1
Upul Tharanga,50747,c †Dhoni b Chahal,23,16,30,1,2,143.75,1
Kusal Perera,300631,c †Dhoni b Kuldeep Yadav,19,28,59,0,0,67.86,1
Angelo Mathews,49764,c & b Chahal,1,7,12,0,0,14.29,1
Asela Gunaratne,360456,st †Dhoni b Chahal,4,4,8,0,0,100.0,1
Dasun Shanaka,437316,c Pandya b Kuldeep Yadav,1,6,4,0,0,16.67,1
Thisara Perera (c),233514,st †Dhoni b Chahal,3,4,4,0,0,75.0,1
Akila Dananjaya,574178,c & b Pandya,7,7,14,0,0,100.0,1
Dushmantha Chameera,552152,c Rahul b Pandya,12,14,14,2,0,85.71,1
Vishwa Fernando,465783,c Unadkat b Pandya,2,2,9,0,0,100.0,1
Nuwan Pradeep,324358,not out ,0,0,1,0,0,,1
