Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Alex Carey †,326434,run out (Turner/†Inglis),11,26,0,0,42.31,0
Jake Weatherald,781285,c Tye b Behrendorff,22,17,3,1,129.41,0
Colin Ingram (c),45705,c Turner b Behrendorff,2,6,0,0,33.33,0
Matthew Short,605575, b Richardson,1,6,0,0,16.67,0
Jonathan Wells,233680,c †Inglis b Coulter-Nile,2,6,0,0,33.33,0
Jake Lehmann,437448,c Behrendorff b Richardson,0,1,0,0,0.0,0
Michael Neser,376169,lbw b Richardson,1,3,0,0,33.33,0
Cameron Valente,605576,c Coulter-Nile b Tye,21,18,3,0,116.67,0
Rashid Khan,793463,c Coulter-Nile b Willey,21,12,2,2,175.0,0
Ben Laughlin,315623,c Klinger b Tye,2,8,0,0,25.0,0
Billy Stanlake,533042,not out ,0,1,0,0,0.0,0
Michael Klinger,6161,run out (Laughlin),2,7,0,0,28.57,1
Josh Inglis †,662235,c †Carey b Stanlake,22,21,4,0,104.76,1
William Bosisto,530015,not out ,36,34,3,0,105.88,1
Ashton Turner (c),500268, b Valente,24,46,2,0,52.17,1
Hilton Cartwright,557295,not out ,1,1,0,0,100.0,1
