Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
KL Rahul †,422108, b Ngidi,7,11,1,0,63.64,0
Chris Gayle,51880,c †Dhoni b Ngidi,0,2,0,0,0.0,0
Aaron Finch,5334,c Raina b Chahar,4,6,1,0,66.67,0
Manoj Tiwary,35565,c †Dhoni b Jadeja,35,30,3,1,116.67,0
David Miller,321777, b Bravo,24,22,1,1,109.09,0
Karun Nair,398439,c Chahar b Bravo,54,26,3,5,207.69,0
Axar Patel,554691,c Billings b Thakur,14,12,0,1,116.67,0
Ravichandran Ashwin (c),26421,c †Dhoni b Ngidi,0,1,0,0,0.0,0
Andrew Tye,459508,c Raina b Ngidi,0,2,0,0,0.0,0
Mohit Sharma,537119,not out ,2,3,0,0,66.67,0
Ankit Rajpoot,591650,c du Plessis b Thakur,2,4,0,0,50.0,0
Ambati Rayudu,33141,c †Rahul b Sharma,1,3,0,0,33.33,1
Faf du Plessis,44828,c Gayle b Rajpoot,14,15,3,0,93.33,1
Suresh Raina,33335,not out ,61,48,4,2,127.08,1
Sam Billings,297628, b Rajpoot,0,1,0,0,0.0,1
Harbhajan Singh,29264,lbw b Ashwin,19,22,2,1,86.36,1
Deepak Chahar,447261,c Sharma b Ashwin,39,20,1,3,195.0,1
MS Dhoni (c)†,28081,not out ,16,7,1,1,228.57,1
