Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Paul Stirling,303427, b Joseph,63,79,7,1,79.75,0
Gareth Delany,1099379,c Joseph b Cottrell,14,12,1,1,116.67,0
Andy Balbirnie (c),303423, b Joseph,10,11,2,0,90.91,0
William Porterfield,24611,c Joseph b Pierre,29,46,4,0,63.04,0
Kevin O'Brien,24605,c Cottrell b Joseph,31,26,4,1,119.23,0
Lorcan Tucker †,928057,c Lewis b Joseph,1,4,0,0,25.0,0
Simi Singh,1005257,c †Hope b Cottrell,34,50,3,0,68.0,0
Mark Adair,526441,run out (Pooran),13,24,0,1,54.17,0
Andy McBrine,417381,lbw b Cottrell,8,23,0,0,34.78,0
Barry McCarthy,348059,not out ,17,13,1,1,130.77,0
Boyd Rankin,24599,not out ,4,12,0,0,33.33,0
Shai Hope †,581379,lbw b Simi Singh,25,54,1,0,46.3,1
Evin Lewis,431901,c Rankin b McBrine,7,19,1,0,36.84,1
Shimron Hetmyer,670025,c †Tucker b McCarthy,6,7,1,0,85.71,1
Brandon King,670035,c †Tucker b Rankin,0,5,0,0,0.0,1
Nicholas Pooran,604302, b Simi Singh,52,44,6,0,118.18,1
Kieron Pollard (c),230559,c & b McCarthy,40,32,2,4,125.0,1
Romario Shepherd,677077,c Stirling b Simi Singh,8,10,0,1,80.0,1
Khary Pierre,581160,c Stirling b McBrine,18,29,1,1,62.07,1
Hayden Walsh,443263,not out ,46,67,4,0,68.66,1
Alzarri Joseph,670031,c Stirling b Adair,16,26,3,0,61.54,1
Sheldon Cottrell,495551,not out ,7,6,0,1,116.67,1
