Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Hazratullah Zazai,793457,c Simi Singh b Rankin,14,9,16,1,1,155.56,0
Ihsanullah,703323,c & b Murtagh,9,24,30,1,0,37.5,0
Gulbadin Naib,352048,lbw b Rankin,64,98,132,6,0,65.31,0
Rahmat Shah,533956,c Balbirnie b McBrine,29,29,50,4,0,100.0,0
Hashmatullah Shahidi,440970,c Balbirnie b Murtagh,54,82,110,3,0,65.85,0
Asghar Afghan (c),320652,c Stirling b Chase,25,23,37,1,1,108.7,0
Mohammad Nabi,25913,c Balbirnie b Murtagh,1,2,8,0,0,50.0,0
Shafiqullah †,362603,c Simi Singh b Rankin,11,10,17,0,1,110.0,0
Rashid Khan,793463,c Balbirnie b Murtagh,1,5,10,0,0,20.0,0
Aftab Alam,440963,not out ,11,13,17,0,1,84.62,0
Mujeeb Ur Rahman,974109,not out ,4,5,13,0,0,80.0,0
William Porterfield (c),24611,c †Shafiqullah b Gulbadin Naib,16,33,39,2,0,48.48,1
Paul Stirling,303427,c †Shafiqullah b Aftab Alam,10,20,26,2,0,50.0,1
Andy Balbirnie,303423,c Aftab Alam b Mujeeb Ur Rahman,55,82,104,6,0,67.07,1
Niall O'Brien †,24289,run out (Hashmatullah Shahidi/†Shafiqullah),11,18,26,0,0,61.11,1
Simi Singh,1005257, b Mohammad Nabi,16,31,36,2,0,51.61,1
Kevin O'Brien,24605,run out (Mujeeb Ur Rahman/†Shafiqullah),22,31,49,1,0,70.97,1
Gary Wilson,24609, b Rashid Khan,38,50,70,0,1,76.0,1
Andy McBrine,417381,c sub (Najibullah Zadran) b Mohammad Nabi,12,16,33,0,0,75.0,1
Tim Murtagh,17134, b Aftab Alam,2,7,11,0,0,28.57,1
Boyd Rankin,24599,not out ,1,3,8,0,0,33.33,1
Peter Chase,524845,c & b Rashid Khan,0,1,2,0,0,0.0,1
