Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Phil Salt,669365,c †Philippe b Bird,9,10,1,0,90.0,0
Jake Weatherald,781285, b Curran,47,31,7,1,151.61,0
Matthew Short,605575,lbw b Dwarshuis,7,7,1,0,100.0,0
Alex Carey (c)†,326434,c Curran b Dwarshuis,32,30,3,0,106.67,0
Jonathan Wells,233680,c Vince b Pope,7,13,0,0,53.85,0
Michael Neser,376169,lbw b Pope,2,2,0,0,100.0,0
Rashid Khan,793463,c †Philippe b Curran,0,2,0,0,0.0,0
Cameron Valente,605576,c Edwards b Curran,12,13,1,0,92.31,0
Peter Siddle,7898,c †Philippe b Hazlewood,1,2,0,0,50.0,0
Harry Conway,555855, b Curran,6,8,0,0,75.0,0
Billy Stanlake,533042,not out ,0,0,0,0,,0
Josh Philippe †,1124282,c Wells b Neser,8,10,1,0,80.0,1
Justin Avendano,1125715,c Stanlake b Neser,11,8,2,0,137.5,1
Daniel Hughes (c),571761,c Short b Rashid Khan,17,13,3,0,130.77,1
James Vince,296597,c †Carey b Rashid Khan,27,20,4,0,135.0,1
Jordan Silk,437669, b Rashid Khan,16,17,2,0,94.12,1
Jack Edwards,1088610,lbw b Rashid Khan,0,1,0,0,0.0,1
Tom Curran,550235, b Conway,21,20,2,0,105.0,1
Ben Dwarshuis,679567,c †Carey b Siddle,10,9,0,1,111.11,1
Jackson Bird,215152,not out ,9,12,0,0,75.0,1
Josh Hazlewood,288284,not out ,12,3,3,0,400.0,1
