Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Aaron Finch,5334,c Wood b Ali,19,24,39,2,0,79.17,0
Travis Head,530011,c Bairstow b Willey,5,4,8,0,0,125.0,0
Shaun Marsh,6683, b Ali,24,30,39,4,0,80.0,0
Marcus Stoinis,325012,c †Buttler b Rashid,22,32,42,0,1,68.75,0
Tim Paine (c)†,7252,c Wood b Ali,12,19,20,1,0,63.16,0
Glenn Maxwell,325026,c Bairstow b Plunkett,62,64,73,4,2,96.88,0
Ashton Agar,505120,lbw b Rashid,40,62,80,4,0,64.52,0
Michael Neser,376169,c Root b Plunkett,6,14,23,0,0,42.86,0
Andrew Tye,459508,c †Buttler b Plunkett,19,20,27,2,1,95.0,0
Kane Richardson,272262,c Root b Wood,1,10,14,0,0,10.0,0
Billy Stanlake,533042,not out ,0,3,9,0,0,0.0,0
Jason Roy,298438, b Stanlake,0,2,3,0,0,0.0,1
Jonny Bairstow,297433,c Head b Richardson,28,23,32,6,0,121.74,1
Alex Hales,249866,lbw b Neser,5,10,14,1,0,50.0,1
Joe Root,303669,c †Paine b Stanlake,50,71,111,4,0,70.42,1
Eoin Morgan (c),24598,c †Paine b Tye,69,74,80,11,0,93.24,1
Jos Buttler †,308967,c Richardson b Tye,9,11,9,2,0,81.82,1
Moeen Ali,8917,c sub (DJM Short) b Neser,17,17,35,3,0,100.0,1
David Willey,308251,not out ,35,41,49,5,1,85.37,1
Liam Plunkett,19264,not out ,3,15,20,0,0,20.0,1
