Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Quinton de Kock †,379143,c †Dhoni b Thakur,29,17,24,0,4,170.59,0
Rohit Sharma (c),34102,c †Dhoni b Chahar,15,14,27,1,1,107.14,0
Suryakumar Yadav,446507, b Imran Tahir,15,17,31,1,0,88.24,0
Ishan Kishan,720471,c Raina b Imran Tahir,23,26,44,3,0,88.46,0
Krunal Pandya,471342,c & b Thakur,7,7,6,0,0,100.0,0
Kieron Pollard,230559,not out ,41,25,46,3,3,164.0,0
Hardik Pandya,625371,lbw b Chahar,16,10,21,1,1,160.0,0
Rahul Chahar,1064812,c du Plessis b Chahar,0,2,2,0,0,0.0,0
Mitchell McClenaghan,319439,run out (du Plessis/Bravo),0,2,9,0,0,0.0,0
Jasprit Bumrah,625383,not out ,0,0,3,0,0,,0
Faf du Plessis,44828,st †de Kock b KH Pandya,26,13,,3,1,200.0,1
Shane Watson,8180,run out (KH Pandya/†de Kock),80,59,,8,4,135.59,1
Suresh Raina,33335,lbw b Chahar,8,14,,0,0,57.14,1
Ambati Rayudu,33141,c †de Kock b Bumrah,1,4,,0,0,25.0,1
MS Dhoni (c)†,28081,run out (Ishan Kishan),2,8,,0,0,25.0,1
Dwayne Bravo,51439,c †de Kock b Bumrah,15,15,,0,1,100.0,1
Ravindra Jadeja,234675,not out ,5,5,,0,0,100.0,1
Shardul Thakur,475281,lbw b Malinga,2,2,,0,0,100.0,1
