Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
David Warner,219889,c Southee b Wagner,41,64,102,3,0,64.06,0
Joe Burns,326632, b Boult,0,1,3,0,0,0.00,0
Marnus Labuschagne,787987, b de Grandhomme,63,149,218,6,1,42.28,0
Steven Smith,267192,c Nicholls b Wagner,85,242,354,8,1,35.12,0
Matthew Wade,230193,c †Watling b de Grandhomme,38,78,102,3,0,48.71,0
Travis Head,530011,c Santner b Wagner,114,234,332,12,0,48.71,0
Tim Paine (c)†,7252,lbw b Wagner,79,138,179,9,0,57.24,0
Mitchell Starc,311592,c Williamson b Southee,1,3,5,0,0,33.33,0
James Pattinson,272465,not out ,14,11,30,2,0,127.27,0
Pat Cummins,489889,c Latham b Southee,0,5,8,0,0,0.00,0
Nathan Lyon,272279,c Wagner b Southee,1,6,10,0,0,16.66,0
Tom Latham,388802,c †Paine b Cummins,50,144,236,4,0,34.72,1
Tom Blundell,440516,c †Paine b Cummins,15,19,31,2,0,78.94,1
Kane Williamson (c),277906,c †Paine b Pattinson,9,14,36,0,0,64.28,1
Ross Taylor,38699,c Burns b Cummins,4,28,39,0,0,14.28,1
Henry Nicholls,539511,lbw b Cummins,0,1,3,0,0,0.00,1
BJ Watling †,38924,c Burns b Pattinson,7,17,26,1,0,41.17,1
Colin de Grandhomme,55395,c Warner b Starc,11,33,51,1,0,33.33,1
Mitchell Santner,502714,c †Paine b Pattinson,3,32,54,0,0,9.37,1
Tim Southee,232364,c †Paine b Cummins,10,11,23,2,0,90.90,1
Neil Wagner,233713,not out ,18,20,34,2,1,90.00,1
Trent Boult,277912, b Starc,8,13,19,0,1,61.53,1
David Warner,219889,c Blundell b Wagner,38,65,86,3,0,58.46,2
Joe Burns,326632,c †Watling b Santner,35,100,147,2,1,35.00,2
Marnus Labuschagne,787987,run out (Latham/Santner),19,33,49,0,0,57.57,2
Steven Smith,267192,c Southee b Wagner,7,11,17,1,0,63.63,2
Matthew Wade,230193,not out ,30,54,86,1,0,55.55,2
Travis Head,530011, b Wagner,28,64,83,2,0,43.75,2
Tom Latham,388802,c †Paine b Pattinson,8,21,44,1,0,38.09,3
Tom Blundell,440516,c Lyon b Labuschagne,121,210,321,15,0,57.61,3
Kane Williamson (c),277906,lbw b Pattinson,0,9,15,0,0,0.00,3
Ross Taylor,38699, b Pattinson,2,4,5,0,0,50.00,3
Henry Nicholls,539511,st †Paine b Lyon,33,52,83,3,1,63.46,3
BJ Watling †,38924,c Warner b Lyon,22,63,85,3,0,34.92,3
Colin de Grandhomme,55395,c Warner b Lyon,9,12,12,1,0,75.00,3
Mitchell Santner,502714,c †Paine b Lyon,27,46,58,5,0,58.69,3
Tim Southee,232364,run out (Pattinson/†Paine),2,3,6,0,0,66.66,3
Neil Wagner,233713,not out ,6,7,11,1,0,85.71,3
Trent Boult,277912,absent hurt,-,-,-,-,-,0.00,3
