Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Rohit Sharma,34102,c †Carey b Coulter-Nile,57,70,101,3,1,81.43,0
Shikhar Dhawan,28235,c sub (NM Lyon) b Starc,117,109,163,16,0,107.34,0
Virat Kohli (c),253802,c Cummins b Stoinis,82,77,128,4,2,106.49,0
Hardik Pandya,625371,c Finch b Cummins,48,27,41,4,3,177.78,0
MS Dhoni †,28081,c & b Stoinis,27,14,20,3,1,192.86,0
KL Rahul,422108,not out ,11,3,6,1,1,366.67,0
Kedar Jadhav,290716,not out ,0,0,2,0,0,,0
David Warner,219889,c Kumar b Chahal,56,84,111,5,0,66.67,1
Aaron Finch (c),5334,run out (Jadhav/Pandya),36,35,60,3,1,102.86,1
Steven Smith,267192,lbw b Kumar,69,70,115,5,1,98.57,1
Usman Khawaja,215155, b Bumrah,42,39,48,4,1,107.69,1
Glenn Maxwell,325026,c sub (RA Jadeja) b Chahal,28,14,25,5,0,200.0,1
Marcus Stoinis,325012, b Kumar,0,2,3,0,0,0.0,1
Alex Carey †,326434,not out ,55,35,50,5,1,157.14,1
Nathan Coulter-Nile,261354,c Kohli b Bumrah,4,9,22,0,0,44.44,1
Pat Cummins,489889,c †Dhoni b Bumrah,8,7,11,1,0,114.29,1
Mitchell Starc,311592,run out (sub [V Shankar]/Kumar),3,3,12,0,0,100.0,1
Adam Zampa,379504,c sub (RA Jadeja) b Kumar,1,3,4,0,0,33.33,1
