Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Matthew Wade (c),230193,c Ross b Doggett,16,14,2,0,114.29,0
Caleb Jewell,834741,c Nair b Bowe,31,20,4,0,155.0,0
Simon Milenko,326639, b Morris,17,21,0,0,80.95,0
George Bailey,4451,c †Gilkes b Sams,43,30,2,3,143.33,0
Ben McDermott †,603410,c Ross b Morris,33,24,0,3,137.5,0
David Miller,321777,not out ,3,5,0,0,60.0,0
Clive Rose,288285, b Sams,14,5,2,1,280.0,0
Thomas Rogers,627627,not out ,0,1,0,0,0.0,0
Usman Khawaja,215155,c Ellis b Boland,35,29,3,0,120.69,1
Alex Hales,249866,c Qais Ahmad b Rose,55,36,6,2,152.78,1
Callum Ferguson (c),5236,lbw b Rogers,7,10,0,0,70.0,1
Alex Ross,333624,not out ,32,22,2,1,145.45,1
Matthew Gilkes †,1081730, b Qais Ahmad,5,4,0,0,125.0,1
Chris Morris,439952,c Qais Ahmad b Rose,17,12,1,1,141.67,1
Daniel Sams,826901,c Wade b Milenko,1,2,0,0,50.0,1
Arjun Nair,901157,not out ,1,3,0,0,33.33,1
