Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Phil Salt,669365,c Nair b Sams,0,5,0,0,0.0,0
Jake Weatherald,781285, b Sams,42,33,7,0,127.27,0
Matthew Short,605575,lbw b Cook,7,3,0,1,233.33,0
Alex Carey (c)†,326434,c Green b Morris,45,40,3,1,112.5,0
Jonathan Wells,233680,not out ,55,32,5,2,171.88,0
Rashid Khan,793463,c †Gilkes b Morris,0,1,0,0,0.0,0
Cameron White,8291,not out ,9,6,1,0,150.0,0
Usman Khawaja,215155,c White b Stanlake,0,2,0,0,0.0,1
Alex Hales,249866,not out ,11,10,2,0,110.0,1
Callum Ferguson (c),5236,not out ,27,14,6,0,192.86,1
