Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Jos Buttler †,308967,c Cummins b Agar,44,29,35,5,2,151.72,0
Jonny Bairstow,297433,c Starc b Cummins,8,7,20,1,0,114.29,0
Dawid Malan,236489,c Smith b Richardson,66,43,59,5,3,153.49,0
Tom Banton,877051,c Finch b Agar,8,10,7,1,0,80.0,0
Eoin Morgan (c),24598,c Smith b Maxwell,5,3,9,1,0,166.67,0
Moeen Ali,8917,c Zampa b Maxwell,2,6,8,0,0,33.33,0
Tom Curran,550235,c Agar b Richardson,6,10,13,0,0,60.0,0
Chris Jordan,288992,not out ,14,8,16,1,0,175.0,0
Adil Rashid,244497,not out ,1,4,8,0,0,25.0,0
David Warner,219889, b Archer,58,47,77,4,0,123.4,1
Aaron Finch (c),5334,c Jordan b Archer,46,32,53,7,1,143.75,1
Steven Smith,267192,c Bairstow b Rashid,18,11,16,2,1,163.64,1
Glenn Maxwell,325026,c Morgan b Rashid,1,2,4,0,0,50.0,1
Marcus Stoinis,325012,not out ,23,18,33,0,1,127.78,1
Alex Carey †,326434, b Wood,1,5,8,0,0,20.0,1
Ashton Agar,505120,run out (Jordan),4,5,20,0,0,80.0,1
Pat Cummins,489889,not out ,0,0,5,0,0,,1
