Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Tom Banton,877051,c †Clarke b Imad Wasim,5,3,3,1,0,166.67,0
Sarfaraz Ahmed (c)†,227760,c †Clarke b Aamer Yamin,7,8,13,1,0,87.5,0
Chris Gayle,51880,c Mohammad Amir b Christian,39,24,42,4,2,162.5,0
Saim Ayub,1161031,c Aamer Yamin b Waqas Maqsood,8,14,24,1,0,57.14,0
Azam Khan,1137262,c Christian b Arshad Iqbal,17,14,31,1,1,121.43,0
Mohammad Nawaz,348148,run out (Waqas Maqsood/Christian),3,8,9,0,0,37.5,0
Ben Cutting,230371, b Arshad Iqbal,11,13,22,2,0,84.62,0
Qais Ahmad,914171,c †Clarke b Waqas Maqsood,16,13,28,1,1,123.08,0
Usman Shinwari,697279,c Imad Wasim b Mohammad Amir,0,4,4,0,0,0.0,0
Mohammad Hasnain,1158100,c †Clarke b Arshad Iqbal,4,5,5,1,0,80.0,0
Naseem Shah,1158088,not out ,1,4,8,0,0,25.0,0
Sharjeel Khan,227762,lbw b Mohammad Hasnain,4,4,3,1,0,100.0,1
Babar Azam,348144,c †Sarfaraz Ahmed b Mohammad Hasnain,24,20,52,3,0,120.0,1
Joe Clarke †,571911,c Azam Khan b Usman Shinwari,46,23,25,6,3,200.0,1
Colin Ingram,45705,not out ,17,22,38,1,0,77.27,1
Mohammad Nabi,25913,not out ,30,14,15,2,3,214.29,1
