Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Josh Inglis †,662235,c Kerr b Curran,22,16,3,1,137.5,0
Liam Livingstone,403902,lbw b Dwarshuis,0,2,0,0,0.0,0
Cameron Bancroft,501011,st †Philippe b O'Keefe,1,2,0,0,50.0,0
Mitchell Marsh (c),272450,c Abbott b Manenti,32,33,2,0,96.97,0
Ashton Turner,500268,run out (Dwarshuis/†Philippe),1,4,0,0,25.0,0
Cameron Green,1076713,c Dwarshuis b Manenti,36,32,3,0,112.5,0
Ashton Agar,505120,c Dwarshuis b Curran,4,7,0,0,57.14,0
Chris Jordan,288992,c & b Abbott,7,7,0,0,100.0,0
Jhye Richardson,774223,c O'Keefe b Dwarshuis,2,4,0,0,50.0,0
Matthew Kelly,638912,not out ,3,5,0,0,60.0,0
Fawad Ahmed,240609,c Henriques b Curran,19,9,1,2,211.11,0
Josh Philippe †,1124282,not out ,81,44,11,3,184.09,1
Daniel Hughes,571761, b Jordan,22,20,2,1,110.0,1
James Vince,296597,c †Inglis b Jordan,13,16,1,0,81.25,1
Moises Henriques (c),5961,not out ,16,10,0,1,160.0,1
