Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Rohit Sharma (c),34102,c †Naik b Sandeep Sharma,0,2,1,0,0,0.0,0
Parthiv Patel †,32242,c Marsh b Johnson,81,58,96,10,2,139.66,0
Ambati Rayudu,33141,c Vohra b Patel,65,37,72,4,4,175.68,0
Jos Buttler,308967, b Sharma,24,13,16,3,1,184.62,0
Kieron Pollard,230559,c Sandeep Sharma b Sharma,10,9,10,0,0,111.11,0
Hardik Pandya,625371,c Miller b Sharma,4,2,7,1,0,200.0,0
Krunal Pandya,471342,not out ,0,0,1,0,0,,0
Murali Vijay,237095,c Buttler b Southee,19,13,13,2,1,146.15,1
Manan Vohra,532856,c Buttler b Bumrah,7,11,23,0,0,63.64,1
Shaun Marsh,6683,c Rayudu b Southee,45,34,52,3,1,132.35,1
Glenn Maxwell,325026, b Bumrah,56,39,55,5,1,143.59,1
David Miller (c),321777,not out ,30,17,29,1,2,176.47,1
Nikhil Naik †,554700, b Bumrah,1,3,3,0,0,33.33,1
Axar Patel,554691, b McClenaghan,0,2,4,0,0,0.0,1
Mitchell Johnson,6033, b McClenaghan,1,2,2,0,0,50.0,1
Mohit Sharma,537119,not out ,0,0,4,0,0,,1
