Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
James Vince,296597,c Fakhar Zaman b Shaheen Shah Afridi,33,32,34,7,0,103.12,0
Jonny Bairstow,297433,c Shaheen Shah Afridi b Imad Wasim,32,21,53,6,0,152.38,0
Joe Root,303669,c Asif Ali b Mohammad Hasnain,84,73,112,9,0,115.07,0
Eoin Morgan (c),24598,c Abid Ali b Shaheen Shah Afridi,76,64,63,4,5,118.75,0
Jos Buttler †,308967,c Abid Ali b Imad Wasim,34,34,40,4,1,100.0,0
Ben Stokes,311158,c Fakhar Zaman b Hasan Ali,21,29,50,2,0,72.41,0
Moeen Ali,8917,lbw b Imad Wasim,0,2,4,0,0,0.0,0
Chris Woakes,247235,c Babar Azam b Shaheen Shah Afridi,13,18,25,0,0,72.22,0
David Willey,308251, b Shaheen Shah Afridi,14,11,23,0,1,127.27,0
Tom Curran,550235,not out ,29,15,21,2,2,193.33,0
Adil Rashid,244497,not out ,2,2,7,0,0,100.0,0
Fakhar Zaman,512191,c Root b Woakes,0,3,3,0,0,0.0,1
Abid Ali,39950,lbw b Woakes,5,9,14,1,0,55.56,1
Babar Azam,348144,run out (†Buttler/Rashid),80,83,101,9,1,96.39,1
Mohammad Hafeez,41434,lbw b Woakes,0,3,3,0,0,0.0,1
Sarfaraz Ahmed (c)†,227760,run out (†Buttler),97,80,107,7,2,121.25,1
Shoaib Malik,42657,c & b Rashid,4,12,14,0,0,33.33,1
Asif Ali,494230,c Stokes b Willey,22,17,40,2,0,129.41,1
Imad Wasim,227758,c †Buttler b Woakes,25,21,24,3,0,119.05,1
Hasan Ali,681305,c Willey b Woakes,11,10,17,1,1,110.0,1
Shaheen Shah Afridi,1072470,not out ,19,26,33,2,0,73.08,1
Mohammad Hasnain,1158100,st †Buttler b Rashid,28,17,28,4,1,164.71,1
