Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Martin Guptill,226492,c Sandakan b NLTC Perera,138,139,11,5,99.28,0
Colin Munro,232359,c Sandakan b Malinga,13,14,1,1,92.86,0
Kane Williamson (c),277906, b Pradeep,76,74,6,0,102.7,0
Ross Taylor,38699,c Prasanna b NLTC Perera,54,37,6,2,145.95,0
Henry Nicholls,539511,run out (NLTC Perera),15,12,1,0,125.0,0
Tim Seifert †,625964,c MDKJ Perera b Malinga,11,10,1,0,110.0,0
James Neesham,355269,not out ,47,13,0,6,361.54,0
Matt Henry,506612,c NLTC Perera b Pradeep,6,5,1,0,120.0,0
Ish Sodhi,559066,not out ,0,0,0,0,,0
Niroshan Dickwella †,429754, b Neesham,76,50,8,3,152.0,1
Danushka Gunathilaka,345821,c †Seifert b Neesham,43,62,3,0,69.35,1
Kusal Perera,300631,c †Seifert b Boult,102,86,13,1,118.6,1
Kusal Mendis,629074,c †Seifert b Sodhi,18,20,2,0,90.0,1
Dinesh Chandimal,300628,c Taylor b Neesham,10,18,0,0,55.56,1
Asela Gunaratne,360456,c Ferguson b Sodhi,11,23,0,0,47.83,1
Thisara Perera,233514,c Munro b Ferguson,4,5,0,0,80.0,1
Seekkuge Prasanna,268740,c †Seifert b Ferguson,16,14,0,1,114.29,1
Lasith Malinga (c),49758, b Henry,11,7,0,1,157.14,1
Lakshan Sandakan,429738, b Boult,6,7,1,0,85.71,1
Nuwan Pradeep,324358,not out ,6,3,0,1,200.0,1
