Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Imrul Kayes,280734,c Ambris b Warrican,44,87,117,5,0,50.57,0
Soumya Sarkar,436677,c †Dowrich b Roach,0,2,2,0,0,0.0,0
Mominul Haque,373696,c †Dowrich b Gabriel,120,167,250,10,1,71.86,0
Mohammad Mithun,269237,c †Dowrich b Bishoo,20,50,68,2,0,40.0,0
Shakib Al Hasan (c),56143, b Gabriel,34,68,91,2,0,50.0,0
Mushfiqur Rahim †,56029,lbw b Gabriel,4,3,5,1,0,133.33,0
Mahmudullah,56025, b Gabriel,3,7,8,0,0,42.86,0
Mehidy Hasan Miraz,629063, b Warrican,22,31,49,3,0,70.97,0
Nayeem Hasan,932635,c Hope b Warrican,26,74,127,2,0,35.14,0
Taijul Islam,401057,not out ,39,68,97,4,1,57.35,0
Mustafizur Rahman,330902,lbw b Warrican,0,3,8,0,0,0.0,0
Kraigg Brathwaite (c),348024,c Soumya Sarkar b Shakib Al Hasan,13,47,54,2,0,27.66,1
Kieran Powell,252932,lbw b Taijul Islam,14,20,44,2,0,70.0,1
Shai Hope,581379, b Shakib Al Hasan,1,4,5,0,0,25.0,1
Sunil Ambris,348054,lbw b Nayeem Hasan,19,69,75,0,0,27.54,1
Roston Chase,391832,c Imrul Kayes b Nayeem Hasan,31,43,60,4,0,72.09,1
Shimron Hetmyer,670025,c †Mushfiqur Rahim b Mehidy Hasan Miraz,63,47,66,5,4,134.04,1
Shane Dowrich †,431905,not out ,63,101,127,2,3,62.38,1
Devendra Bishoo,341593,lbw b Nayeem Hasan,7,15,26,0,0,46.67,1
Kemar Roach,230553,lbw b Nayeem Hasan,2,3,4,0,0,66.67,1
Jomel Warrican,432214, b Nayeem Hasan,12,26,25,0,0,46.15,1
Shannon Gabriel,446101,c Mahmudullah b Shakib Al Hasan,6,11,16,0,1,54.55,1
Imrul Kayes,280734, b Warrican,2,5,7,0,0,40.0,2
Soumya Sarkar,436677,c Brathwaite b Chase,11,10,13,2,0,110.0,2
Mominul Haque,373696,lbw b Chase,12,11,26,2,0,109.09,2
Mohammad Mithun,269237, b Bishoo,17,35,50,1,0,48.57,2
Shakib Al Hasan (c),56143,c Gabriel b Warrican,1,2,4,0,0,50.0,2
Mushfiqur Rahim †,56029, b Gabriel,19,39,45,1,0,48.72,2
Mehidy Hasan Miraz,629063,c †Dowrich b Bishoo,18,35,62,3,0,51.43,2
Mahmudullah,56025,c Hope b Bishoo,31,46,71,1,1,67.39,2
Nayeem Hasan,932635,c Hope b Bishoo,5,27,24,0,0,18.52,2
Taijul Islam,401057,c Warrican b Chase,1,5,9,0,0,20.0,2
Mustafizur Rahman,330902,not out ,2,3,3,0,0,66.67,2
Kraigg Brathwaite (c),348024,lbw b Taijul Islam,8,23,20,0,0,34.78,3
Kieran Powell,252932,st †Mushfiqur Rahim b Shakib Al Hasan,0,1,7,0,0,0.0,3
Shai Hope,581379,c †Mushfiqur Rahim b Shakib Al Hasan,3,6,7,0,0,50.0,3
Sunil Ambris,348054,c †Mushfiqur Rahim b Taijul Islam,43,62,130,4,0,69.35,3
Roston Chase,391832,lbw b Taijul Islam,0,4,3,0,0,0.0,3
Shimron Hetmyer,670025,c Nayeem Hasan b Mehidy Hasan Miraz,27,19,18,3,1,142.11,3
Shane Dowrich †,431905,lbw b Taijul Islam,5,14,13,0,0,35.71,3
Devendra Bishoo,341593, b Taijul Islam,2,21,24,0,0,9.52,3
Kemar Roach,230553,lbw b Taijul Islam,1,7,8,0,0,14.29,3
Jomel Warrican,432214,c Shakib Al Hasan b Mehidy Hasan Miraz,41,55,47,3,1,74.55,3
Shannon Gabriel,446101,not out ,0,0,3,0,0,,3
