Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Rohit Sharma,34102,c Southee b Bennett,65,40,50,6,3,162.5,0
KL Rahul †,422108,c Munro b de Grandhomme,27,19,40,2,1,142.11,0
Shivam Dube,714451,c Sodhi b Bennett,3,7,11,0,0,42.86,0
Virat Kohli (c),253802,c Southee b Bennett,38,27,31,2,1,140.74,0
Shreyas Iyer,642519,st †Seifert b Santner,17,16,20,0,1,106.25,0
Manish Pandey,290630,not out ,14,6,15,1,1,233.33,0
Ravindra Jadeja,234675,not out ,10,5,6,0,1,200.0,0
Martin Guptill,226492,c sub (SV Samson) b Thakur,31,21,31,2,3,147.62,1
Colin Munro,232359,st †Rahul b Jadeja,14,16,34,2,0,87.5,1
Kane Williamson (c),277906,c †Rahul b Mohammed Shami,95,48,68,8,6,197.92,1
Mitchell Santner,502714, b Chahal,9,11,19,1,0,81.82,1
Colin de Grandhomme,55395,c Dube b Thakur,5,12,26,0,0,41.67,1
Ross Taylor,38699, b Mohammed Shami,17,10,23,1,1,170.0,1
Tim Seifert †,625964,not out ,0,2,4,0,0,0.0,1
