Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Matthew Wade †,230193,c Gotch b Hastings,17,11,3,0,154.55,0
D'Arcy Short,308798,lbw b Dunk,0,1,0,0,0.0,0
George Bailey (c),4451,c Worrall b Gulbis,32,20,3,1,160.0,0
Ben McDermott,603410,lbw b Bowe,21,21,2,0,100.0,0
Dan Christian,4864,c †Handscomb b Hastings,56,37,4,2,151.35,0
Simon Milenko,326639,c Hastings b Faulkner,4,6,0,0,66.67,0
Nathan Reardon,7529,run out (Hastings),32,22,2,2,145.45,0
Jofra Archer,669855,not out ,7,3,0,0,233.33,0
Cameron Boyce,326625,not out ,0,0,0,0,,0
Peter Handscomb †,334337,c Milenko b Christian,7,9,0,0,77.78,1
Ben Dunk,388678,c Rose b Short,30,20,2,2,150.0,1
James Faulkner,270484,c Milenko b Boyce,16,13,1,1,123.08,1
Rob Quiney,211854,run out (Bailey/†Wade),11,9,0,1,122.22,1
Kevin Pietersen,19296,c & b Mills,46,23,6,2,200.0,1
John Hastings (c),228622,c †Wade b Mills,20,6,2,2,333.33,1
Seb Gotch,500267,lbw b Rose,16,16,2,0,100.0,1
Evan Gulbis,381183,not out ,19,13,0,2,146.15,1
Daniel Worrall,557298,not out ,13,8,2,0,162.5,1
