Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Ishan Kishan,720471,c Washington Sundar b Imran Tahir,31,24,25,3,2,129.17,0
Brendon McCullum,37737,c Rahane b Thakur,45,27,58,5,2,166.67,0
Suresh Raina (c),33335,run out (Rahane/†Dhoni),8,8,12,0,0,100.0,0
Aaron Finch,5334,c & b Imran Tahir,13,6,8,1,1,216.67,0
Dwayne Smith,53118, b Imran Tahir,0,1,1,0,0,0.0,0
Dinesh Karthik †,30045,run out (†Dhoni),29,26,49,3,0,111.54,0
Ravindra Jadeja,234675,c Unadkat b Christian,19,12,15,3,0,158.33,0
James Faulkner,270484,c Tiwary b Unadkat,6,7,12,0,0,85.71,0
Pradeep Sangwan,279545,c Tripathi b Unadkat,1,2,2,0,0,50.0,0
Basil Thampi,732291,not out ,2,5,10,0,0,40.0,0
Ankit Soni,1083128, b Unadkat,0,1,1,0,0,0.0,0
Ajinkya Rahane,277916,lbw b Sangwan,4,4,3,1,0,100.0,1
Rahul Tripathi,446763,run out (Finch),6,7,28,1,0,85.71,1
Steven Smith (c),267192,c Ankit Soni b Sangwan,4,2,2,1,0,200.0,1
Manoj Tiwary,35565,lbw b Basil Thampi,0,2,2,0,0,0.0,1
Ben Stokes,311158,not out ,103,63,85,7,6,163.49,1
MS Dhoni †,28081,c McCullum b Basil Thampi,26,33,45,1,1,78.79,1
Dan Christian,4864,not out ,17,8,20,1,1,212.5,1
