Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Ajinkya Rahane,277916,c & b KV Sharma,38,32,43,5,1,118.75,0
Rahul Tripathi,446763,c Pollard b KV Sharma,45,31,51,3,2,145.16,0
Steven Smith (c),267192, b Harbhajan Singh,17,12,14,2,0,141.67,0
MS Dhoni †,28081, b Bumrah,7,11,32,0,0,63.64,0
Ben Stokes,311158, b Johnson,17,12,17,2,0,141.67,0
Manoj Tiwary,35565,lbw b Bumrah,22,13,19,4,0,169.23,0
Dan Christian,4864,not out ,8,7,13,1,0,114.29,0
Washington Sundar,719715,not out ,2,2,1,0,0,100.0,0
Parthiv Patel †,32242, b Washington Sundar,33,27,42,4,0,122.22,1
Jos Buttler,308967,c Washington Sundar b Stokes,17,13,19,3,0,130.77,1
Nitish Rana,604527,c Unadkat b Christian,3,9,16,0,0,33.33,1
Rohit Sharma (c),34102,c & b Unadkat,58,39,61,6,3,148.72,1
Karn Sharma,30288, b Stokes,11,10,13,0,1,110.0,1
Kieron Pollard,230559,c Smith b Imran Tahir,9,9,20,1,0,100.0,1
Hardik Pandya,625371,c Stokes b Unadkat,13,11,16,2,0,118.18,1
Harbhajan Singh,29264,not out ,7,2,7,0,1,350.0,1
Mitchell McClenaghan,319439,run out (Unadkat/Stokes),0,0,1,0,0,,1
Mitchell Johnson,6033,not out ,0,0,1,0,0,,1
