Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Daniel Hughes,571761,c Bresnan b Turner,8,10,7,0,1,80.0,0
Michael Lumb,16406,c †Whiteman b Johnson,5,5,15,1,0,100.0,0
Nic Maddinson,333780,run out (Richardson/†Whiteman),1,2,5,0,0,50.0,0
Moises Henriques (c),5961,c Klinger b Richardson,21,22,35,1,1,95.45,0
Brad Haddin †,5560,c Klinger b Richardson,38,25,26,4,2,152.0,0
Jordan Silk,437669,c Johnson b Richardson,3,5,10,0,0,60.0,0
Johan Botha,44149,c Richardson b Bresnan,32,25,35,3,1,128.0,0
Sean Abbott,398666,c Agar b Bresnan,5,10,21,0,0,50.0,0
Ben Dwarshuis,679567, b Bresnan,9,7,10,1,0,128.57,0
Nathan Lyon,272279,not out ,9,7,9,1,0,128.57,0
Jackson Bird,215152,not out ,2,2,6,0,0,100.0,0
Sam Whiteman †,334394,st †Haddin b Lyon,41,21,31,5,3,195.24,1
Michael Klinger,6161,not out ,71,49,63,5,5,144.9,1
Ian Bell,9062,not out ,31,25,33,2,1,124.0,1
