Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Gautam Gambhir (c),28763,c McClenaghan b KH Pandya,19,13,24,3,0,146.15,0
Chris Lynn,326637,lbw b Bumrah,32,24,44,3,1,133.33,0
Robin Uthappa †,35582,c HH Pandya b KH Pandya,4,3,3,1,0,133.33,0
Manish Pandey,290630,not out ,81,47,75,5,5,172.34,0
Yusuf Pathan,32498,c HH Pandya b KH Pandya,6,11,15,0,0,54.55,0
Suryakumar Yadav,446507,c Pollard b Malinga,17,15,21,2,0,113.33,0
Chris Woakes,247235,c Pollard b Malinga,9,8,10,0,0,112.5,0
Sunil Narine,230558,lbw b McClenaghan,1,2,10,0,0,50.0,0
Parthiv Patel †,32242,lbw b Kuldeep Yadav,30,27,37,3,1,111.11,1
Jos Buttler,308967,lbw b Rajpoot,28,22,42,1,2,127.27,1
Nitish Rana,604527,c Narine b Rajpoot,50,29,61,5,3,172.41,1
Rohit Sharma (c),34102,lbw b Narine,2,6,6,0,0,33.33,1
Krunal Pandya,471342,c †Uthappa b Rajpoot,11,6,11,2,0,183.33,1
Kieron Pollard,230559,c sub (R Dhawan) b Woakes,17,17,22,1,1,100.0,1
Hardik Pandya,625371,not out ,29,11,23,3,2,263.64,1
Harbhajan Singh,29264,not out ,1,1,8,0,0,100.0,1
