Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Shadman Islam,629057,c †Saha b I Sharma,6,24,1,0,25.0,0
Imrul Kayes,280734,c Rahane b Yadav,6,18,1,0,33.33,0
Mominul Haque (c),373696, b Ashwin,37,80,6,0,46.25,0
Mohammad Mithun,269237,lbw b Mohammed Shami,13,36,1,0,36.11,0
Mushfiqur Rahim,56029, b Mohammed Shami,43,105,4,1,40.95,0
Mahmudullah,56025, b Ashwin,10,30,1,0,33.33,0
Liton Das †,536936,c Kohli b I Sharma,21,31,4,0,67.74,0
Mehidy Hasan Miraz,629063,lbw b Mohammed Shami,0,1,0,0,0.0,0
Taijul Islam,401057,run out (Jadeja/†Saha),1,7,0,0,14.29,0
Abu Jayed,410763,not out ,7,14,0,0,50.0,0
Ebadot Hossain,932355, b Yadav,2,5,0,0,40.0,0
Mayank Agarwal,398438,c Abu Jayed b Mehidy Hasan Miraz,243,330,28,8,73.64,1
Rohit Sharma,34102,c †Liton Das b Abu Jayed,6,14,1,0,42.86,1
Cheteshwar Pujara,32540,c sub (Saif Hassan) b Abu Jayed,54,72,9,0,75.0,1
Virat Kohli (c),253802,lbw b Abu Jayed,0,2,0,0,0.0,1
Ajinkya Rahane,277916,c Taijul Islam b Abu Jayed,86,172,9,0,50.0,1
Ravindra Jadeja,234675,not out ,60,76,6,2,78.95,1
Wriddhiman Saha †,279810, b Ebadat Hossain,12,11,2,0,109.09,1
Umesh Yadav,376116,not out ,25,10,1,3,250.0,1
Shadman Islam,629057, b I Sharma,6,24,0,0,25.0,2
Imrul Kayes,280734, b Yadav,6,13,1,0,46.15,2
Mominul Haque (c),373696,lbw b Mohammed Shami,7,20,1,0,35.0,2
Mohammad Mithun,269237,c Agarwal b Mohammed Shami,18,26,4,0,69.23,2
Mushfiqur Rahim,56029,c Pujara b Ashwin,64,150,7,0,42.67,2
Mahmudullah,56025,c RG Sharma b Mohammed Shami,15,35,2,0,42.86,2
Liton Das †,536936,c & b Ashwin,35,39,6,0,89.74,2
Mehidy Hasan Miraz,629063, b Yadav,38,55,5,1,69.09,2
Taijul Islam,401057,c †Saha b Mohammed Shami,6,43,1,0,13.95,2
Abu Jayed,410763,not out ,4,9,1,0,44.44,2
Ebadot Hossain,932355,c Yadav b Ashwin,1,3,0,0,33.33,2
