Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Max Bryant,1088608,c Mohammad Nabi b Usman Shinwari,18,16,2,1,112.5,0
Brendon McCullum,37737,c Webster b Boyce,50,47,3,1,106.38,0
Chris Lynn (c),326637,c Mohammad Nabi b Boyce,14,15,0,1,93.33,0
Matt Renshaw,722303,c Usman Shinwari b Wildermuth,8,6,1,0,133.33,0
Jimmy Peirson †,444970,c Christian b Usman Shinwari,12,16,0,0,75.0,0
Ben Cutting,230371,c Webster b Mennie,20,10,2,1,200.0,0
Joe Burns,326632,c Christian b Usman Shinwari,2,4,0,0,50.0,0
James Pattinson,272465,run out (Harvey/†Harper),3,2,0,0,150.0,0
Brendan Doggett,931603,not out ,1,1,0,0,100.0,0
Mitchell Swepson,590326,not out ,2,3,0,0,66.67,0
Mackenzie Harvey,1076382,c Pattinson b Doggett,10,8,0,1,125.0,1
Marcus Harris,434813, b Mujeeb Ur Rahman,28,18,5,1,155.56,1
Sam Harper †,772361,not out ,56,40,7,1,140.0,1
Tom Cooper (c),219885,not out ,36,28,3,1,128.57,1
