Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
David Warner,219889,c Rahane b Kuldeep Yadav,56,87,135,8,1,64.37,0
Matt Renshaw,722303, b Yadav,1,6,10,0,0,16.67,0
Steven Smith (c),267192,c Rahane b Ashwin,111,173,224,14,0,64.16,0
Shaun Marsh,6683,c †Saha b Yadav,4,14,12,0,0,28.57,0
Peter Handscomb,334337, b Kuldeep Yadav,8,23,28,1,0,34.78,0
Glenn Maxwell,325026, b Kuldeep Yadav,8,17,19,1,0,47.06,0
Matthew Wade †,230193, b Jadeja,57,125,144,4,1,45.6,0
Pat Cummins,489889,c & b Kuldeep Yadav,21,40,37,3,1,52.5,0
Steve O'Keefe,7069,run out (sub [SS Iyer]/†Saha),8,16,36,2,0,50.0,0
Nathan Lyon,272279,c Pujara b Kumar,13,28,36,2,0,46.43,0
Josh Hazlewood,288284,not out ,2,2,4,0,0,100.0,0
KL Rahul,422108,c Warner b Cummins,60,124,175,9,1,48.39,1
Murali Vijay,237095,c †Wade b Hazlewood,11,36,47,2,0,30.56,1
Cheteshwar Pujara,32540,c Handscomb b Lyon,57,151,199,6,0,37.75,1
Ajinkya Rahane (c),277916,c Smith b Lyon,46,104,145,7,1,44.23,1
Karun Nair,398439,c †Wade b Lyon,5,16,17,1,0,31.25,1
Ravichandran Ashwin,26421,lbw b Lyon,30,49,71,4,0,61.22,1
Wriddhiman Saha †,279810,c Smith b Cummins,31,102,160,2,0,30.39,1
Ravindra Jadeja,234675, b Cummins,63,95,133,4,4,66.32,1
Bhuvneshwar Kumar,326016,c Smith b O'Keefe,0,7,7,0,0,0.0,1
Kuldeep Yadav,559235,c Hazlewood b Lyon,7,17,20,1,0,41.18,1
Umesh Yadav,376116,not out ,2,8,17,0,0,25.0,1
Matt Renshaw,722303,c †Saha b Yadav,8,33,49,2,0,24.24,2
David Warner,219889,c †Saha b Yadav,6,5,17,1,0,120.0,2
Steven Smith (c),267192, b Kumar,17,15,25,3,0,113.33,2
Peter Handscomb,334337,c Rahane b Ashwin,18,46,65,3,0,39.13,2
Glenn Maxwell,325026,lbw b Ashwin,45,60,87,6,1,75.0,2
Shaun Marsh,6683,c Pujara b Jadeja,1,6,4,0,0,16.67,2
Matthew Wade †,230193,not out ,25,90,100,2,1,27.78,2
Pat Cummins,489889,c Rahane b Jadeja,12,49,44,1,0,24.49,2
Steve O'Keefe,7069,c Pujara b Jadeja,0,4,5,0,0,0.0,2
Nathan Lyon,272279,c Vijay b Yadav,0,6,6,0,0,0.0,2
Josh Hazlewood,288284,lbw b Ashwin,0,9,18,0,0,0.0,2
KL Rahul,422108,not out ,51,76,111,9,0,67.11,3
Murali Vijay,237095,c †Wade b Cummins,8,35,60,0,0,22.86,3
Cheteshwar Pujara,32540,run out (Maxwell),0,5,5,0,0,0.0,3
Ajinkya Rahane (c),277916,not out ,38,27,44,4,2,140.74,3
