Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jack Edwards,1088610, b Usman Shinwari,5,9,0,0,55.56,0
Joe Denly,12454,c Christian b Richardson,12,12,0,1,100.0,0
Daniel Hughes,571761,c Harvey b Wildermuth,6,11,1,0,54.55,0
Moises Henriques (c),5961, b Wildermuth,20,20,1,0,100.0,0
Jordan Silk,437669,c & b Richardson,30,33,0,0,90.91,0
Josh Philippe †,1124282,c Christian b Mohammad Nabi,20,13,1,1,153.85,0
Tom Curran,550235,not out ,23,15,2,0,153.33,0
Sean Abbott,398666,c Christian b Richardson,9,7,0,1,128.57,0
Mackenzie Harvey,1076382, b Manenti,30,25,4,1,120.0,1
Tim Ludeman †,233482, b Curran,10,10,1,0,100.0,1
Cameron White,8291,c Henriques b Abbott,1,6,0,0,16.67,1
Tom Cooper (c),219885,c Denly b Manenti,13,17,0,0,76.47,1
Mohammad Nabi,25913,c Denly b O'Keefe,8,13,0,0,61.54,1
Dan Christian,4864,c †Philippe b Abbott,3,10,0,0,30.0,1
Sam Harper,772361,c †Philippe b O'Keefe,0,1,0,0,0.0,1
Jack Wildermuth,570854,c Silk b Curran,6,13,0,0,46.15,1
Cameron Boyce,326625,c Silk b Curran,13,14,0,1,92.86,1
Kane Richardson,272262,not out ,8,7,0,0,114.29,1
Usman Shinwari,697279,not out ,2,4,0,0,50.0,1
