Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Andre Fletcher,51862,c Christian b Holder,4,5,1,0,80.0,0
Ben Dunk †,388678,c Christian b O'Keefe,24,26,2,0,92.31,0
Hilton Cartwright,557295,c Silk b Dwarshuis,14,12,1,1,116.67,0
Nick Larkin,533870,lbw b O'Keefe,2,3,0,0,66.67,0
Glenn Maxwell (c),325026,not out ,71,47,5,5,151.06,0
Nicholas Pooran,604302,c Holder b Sandhu,65,26,2,8,250.0,0
Nathan Coulter-Nile,261354,not out ,1,2,0,0,50.0,0
Josh Philippe †,1124282,c Fletcher b Zampa,22,19,2,1,115.79,1
Jack Edwards,1088610,c Cartwright b Stanlake,0,2,0,0,0.0,1
James Vince,296597,c Maxwell b Coulter-Nile,0,2,0,0,0.0,1
Daniel Hughes (c),571761,c Cartwright b Maxwell,96,51,6,7,188.24,1
Jordan Silk,437669,c Larkin b Hatcher,9,10,1,0,90.0,1
Dan Christian,4864, b Coulter-Nile,14,9,1,1,155.56,1
Jason Holder,391485,c Cartwright b Zampa,18,11,3,1,163.64,1
Carlos Brathwaite,457249,c Maxwell b Hatcher,21,12,1,2,175.0,1
Ben Dwarshuis,679567, b Hatcher,0,2,0,0,0.0,1
Steve O'Keefe,7069,not out ,0,1,0,0,0.0,1
Gurinder Sandhu,499660,not out ,0,0,0,0,,1
