Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
KL Rahul,422108,c †Dickwella b Lakmal,0,1,1,0,0,0.0,0
Shikhar Dhawan,28235, b Lakmal,8,11,32,1,0,72.73,0
Cheteshwar Pujara,32540, b Gamage,52,117,182,10,0,44.44,0
Virat Kohli (c),253802,lbw b Lakmal,0,11,18,0,0,0.0,0
Ajinkya Rahane,277916,c †Dickwella b Shanaka,4,21,34,1,0,19.05,0
Ravichandran Ashwin,26421,c Karunaratne b Shanaka,4,29,43,1,0,13.79,0
Wriddhiman Saha †,279810,c Mathews b Perera,29,83,128,6,0,34.94,0
Ravindra Jadeja,234675,lbw b Perera,22,37,69,2,1,59.46,0
Bhuvneshwar Kumar,326016,c †Dickwella b Lakmal,13,17,21,1,0,76.47,0
Mohammed Shami,481896,c Shanaka b Gamage,24,22,34,3,0,109.09,0
Umesh Yadav,376116,not out ,6,8,17,1,0,75.0,0
Sadeera Samarawickrama,629076,c †Saha b Kumar,23,22,31,3,0,104.55,1
Dimuth Karunaratne,227772,lbw b Kumar,8,15,21,1,0,53.33,1
Lahiru Thirimanne,301236,c Kohli b Yadav,51,94,145,8,0,54.26,1
Angelo Mathews,49764,c Rahul b Yadav,52,94,147,8,0,55.32,1
Dinesh Chandimal (c),300628,c †Saha b Mohammed Shami,28,57,96,3,0,49.12,1
Niroshan Dickwella †,429754,c Kohli b Mohammed Shami,35,38,73,5,0,92.11,1
Dasun Shanaka,437316,lbw b Kumar,0,3,5,0,0,0.0,1
Dilruwan Perera,49920,c †Saha b Mohammed Shami,5,34,74,0,0,14.71,1
Rangana Herath,49178,c Mohammed Shami b Kumar,67,105,126,9,0,63.81,1
Suranga Lakmal,49619, b Mohammed Shami,16,37,62,3,0,43.24,1
Lahiru Gamage,268845,not out ,0,3,5,0,0,0.0,1
KL Rahul,422108, b Lakmal,79,125,209,8,0,63.2,2
Shikhar Dhawan,28235,c †Dickwella b Shanaka,94,116,175,11,2,81.03,2
Cheteshwar Pujara,32540,c Perera b Lakmal,22,51,70,3,0,43.14,2
Virat Kohli (c),253802,not out ,104,119,208,12,2,87.39,2
Ajinkya Rahane,277916,lbw b Lakmal,0,4,4,0,0,0.0,2
Ravindra Jadeja,234675,c Thirimanne b Perera,9,41,35,1,0,21.95,2
Ravichandran Ashwin,26421, b Shanaka,7,25,20,1,0,28.0,2
Wriddhiman Saha †,279810,c Samarawickrama b Shanaka,5,23,59,0,0,21.74,2
Bhuvneshwar Kumar,326016,c Perera b Gamage,8,18,33,1,0,44.44,2
Mohammed Shami,481896,not out ,12,11,15,2,0,109.09,2
Sadeera Samarawickrama,629076, b Kumar,0,6,3,0,0,0.0,3
Dimuth Karunaratne,227772, b Mohammed Shami,1,6,16,0,0,16.67,3
Lahiru Thirimanne,301236,c Rahane b Kumar,7,28,34,1,0,25.0,3
Angelo Mathews,49764,lbw b Yadav,12,23,38,2,0,52.17,3
Dinesh Chandimal (c),300628, b Mohammed Shami,20,33,61,3,0,60.61,3
Niroshan Dickwella †,429754,lbw b Kumar,27,36,60,2,2,75.0,3
Dasun Shanaka,437316,not out ,6,17,31,1,0,35.29,3
Dilruwan Perera,49920, b Kumar,0,7,10,0,0,0.0,3
Rangana Herath,49178,not out ,0,4,4,0,0,0.0,3
