Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Jason Roy,298438,c †Billings b Doggett,14,10,2,0,140.0,0
Liam Livingstone,403902,c †Billings b Doggett,3,8,0,0,37.5,0
Colin Munro,232359,c †Billings b Cutting,50,41,1,3,121.95,0
Josh Inglis †,662235, b Doggett,20,18,3,0,111.11,0
Mitchell Marsh,272450,c Green b Doggett,15,11,2,0,136.36,0
Ashton Turner (c),500268,c Sangha b McAndrew,31,13,3,2,238.46,0
Aaron Hardie,1124283,not out ,19,11,1,1,172.73,0
Jhye Richardson,774223,not out ,20,8,2,1,250.0,0
Usman Khawaja,215155,c †Inglis b Richardson,26,12,4,1,216.67,1
Alex Hales,249866,c sub (CT Bancroft) b Behrendorff,5,10,1,0,50.0,1
Callum Ferguson (c),5236,c Tye b Behrendorff,0,3,0,0,0.0,1
Sam Billings †,297628, b Tye,83,48,8,4,172.92,1
Alex Ross,333624,run out (Behrendorff/†Inglis),0,0,0,0,,1
Ben Cutting,230371,c Livingstone b Tye,31,27,3,1,114.81,1
Nathan McAndrew,785323,c Livingstone b Richardson,4,2,1,0,200.0,1
Chris Green,787073,c sub (CT Bancroft) b Marsh,7,8,1,0,87.5,1
Adam Milne,450860,c Fawad Ahmed b Richardson,1,2,0,0,50.0,1
Brendan Doggett,931603, b Richardson,5,8,1,0,62.5,1
Tanveer Sangha,1170471,not out ,0,0,0,0,,1
