Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,Minutes_Batted,4s,6s,Strike_Rate,Innings
Virat Kohli (c),253802,c Southee b KH Pandya,33,30,50,3,0,110.0,0
KL Rahul †,422108,c Harbhajan Singh b McClenaghan,23,14,18,2,2,164.29,0
AB de Villiers,44936,st †Patel b KH Pandya,29,21,35,3,1,138.1,0
Shane Watson,8180,c †Patel b Bumrah,5,10,14,0,0,50.0,0
Travis Head,530011,run out (Harbhajan Singh/†Patel),37,24,41,2,2,154.17,0
Sarfaraz Khan,642525,c KH Pandya b Bumrah,28,18,32,2,2,155.56,0
Stuart Binny,27223,c HH Pandya b Bumrah,1,2,3,0,0,50.0,0
Harshal Patel,390481,not out ,0,0,3,0,0,,0
Kane Richardson,272262,not out ,1,1,1,0,0,100.0,0
Rohit Sharma (c),34102,c de Villiers b Iqbal Abdulla,62,44,66,4,3,140.91,1
Parthiv Patel †,32242,c de Villiers b Richardson,5,6,4,1,0,83.33,1
Ambati Rayudu,33141,c Richardson b Iqbal Abdulla,31,23,48,5,0,134.78,1
Jos Buttler,308967,c Watson b Iqbal Abdulla,28,14,26,2,2,200.0,1
Kieron Pollard,230559,not out ,39,19,27,4,3,205.26,1
Hardik Pandya,625371,not out ,2,3,13,0,0,66.67,1
