Batsman_Name,Player_link,Bowler/Catcher,Runs,Balls,4s,6s,Strike_Rate,Innings
Virat Kohli (c),253802,c Narine b Williams,39,22,7,1,177.27,0
Shikhar Dhawan,28235,run out (Williams),23,12,5,0,191.67,0
Rishabh Pant,931581,c †Walton b Taylor,38,35,2,1,108.57,0
Dinesh Karthik,30045, b Samuels,48,29,5,3,165.52,0
MS Dhoni †,28081,c Samuels b Taylor,2,3,0,0,66.67,0
Kedar Jadhav,290716,c Narine b Williams,4,4,0,0,100.0,0
Ravindra Jadeja,234675,not out ,13,8,0,1,162.5,0
Ravichandran Ashwin,26421,not out ,11,7,1,0,157.14,0
Chris Gayle,51880,c †Dhoni b Kuldeep Yadav,18,20,1,1,90.0,1
Evin Lewis,431901,not out ,125,62,6,12,201.61,1
Marlon Samuels,52983,not out ,36,29,5,1,124.14,1
